,SEASON_ID,TEAM_SELECTED,OPPONENT,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,WINNER
15,22008,CLE,NOH,97.8,89.4,0.4734000000000001,0.41600000000000004,0.7165,40.1,15.2,5.9,0.8108108108108109,1.0,1676.6310438890018,-1,0.0,14.081353641029105,99.4,94.8,0.4716,0.37389999999999995,0.8197000000000001,38.7,11.1,3.1,0.6571428571428571,0.6,1511.9804039659614,1,1.0,16.028385724327805,A
16,22008,CLE,GSW,97.7,91.0,0.4798,0.4441,0.7048999999999999,39.5,14.0,5.7,0.8,0.5,1661.486404712627,1,1.0,15.609264851777661,114.0,115.4,0.4907,0.43509999999999993,0.7789,41.3,15.1,5.8,0.3023255813953488,0.5,1491.2441153732411,-1,0.0,15.836650242712606,A
17,22008,CLE,UTA,98.8,91.1,0.47570000000000007,0.4574,0.7034999999999998,41.0,13.8,5.6,0.8048780487804879,0.6,1663.427991662049,2,1.0,16.025203711105284,106.7,104.7,0.47719999999999996,0.3475,0.7915,39.8,11.4,4.5,0.5813953488372093,0.9,1490.577942249574,-1,0.0,17.60227876126364,A
18,22008,CLE,DET,100.4,97.6,0.4638,0.46690000000000004,0.7194999999999999,42.5,12.1,4.4,0.8,0.5,1659.982326387735,1,0.0,16.911455452566518,90.2,92.0,0.46020000000000005,0.2895,0.6638,39.2,9.8,4.2,0.5555555555555556,0.5,1510.9623023698505,-1,1.0,12.81047489138423,A
19,22008,CLE,TOR,99.2,96.9,0.4582,0.4565,0.7171,42.8,12.0,4.6,0.8043478260869565,1.0,1665.5046825069146,2,1.0,14.722968635066342,98.4,101.8,0.4747,0.36910000000000004,0.8199,38.3,13.5,3.5,0.3877551020408163,0.3,1491.49694019337,-2,0.0,15.279204923258364,A
20,22008,CLE,NYK,100.0,95.0,0.4625,0.4638,0.74,42.0,11.3,4.6,0.8085106382978723,0.5,1672.687080755337,3,1.0,14.06365735750724,107.5,105.5,0.4619999999999999,0.35289999999999994,0.7985,43.7,14.9,3.1,0.44680851063829785,0.7,1474.419730672346,-1,0.0,16.184298094338725,A
21,22008,CLE,LAL,101.5,97.4,0.46610000000000007,0.45999999999999996,0.7349,42.0,11.2,4.6,0.8125,1.0,1675.6278296038329,4,0.0,15.331810045522442,113.7,103.4,0.5007,0.3685,0.7485,44.7,13.2,6.5,0.8163265306122449,0.9,1525.4442378168112,5,1.0,18.966955433150734,B
22,22008,CLE,IND,101.8,97.0,0.4626999999999999,0.47300000000000003,0.7349,42.1,10.8,4.2,0.7959183673469388,0.6,1659.030339179088,-1,1.0,14.137698274981057,107.9,109.0,0.45339999999999997,0.366,0.8278000000000001,41.0,14.3,5.1,0.38461538461538464,0.8,1483.9612392312984,-1,0.0,18.120744759683824,B
23,22008,CLE,TOR,101.2,95.5,0.4574000000000001,0.43599999999999994,0.7434,42.0,11.6,4.7,0.7843137254901961,0.6,1659.8231372523312,1,1.0,14.41508910250867,94.8,99.8,0.4561,0.35700000000000004,0.8593,39.5,12.0,5.3,0.38181818181818183,0.4,1484.3145419449475,2,0.0,11.263057931893194,A
24,22008,CLE,MIL,100.3,93.4,0.4648,0.41899999999999993,0.7522,42.9,12.5,5.0,0.7884615384615384,0.6,1666.6798051289502,2,1.0,16.130217935497612,103.6,103.5,0.4569000000000001,0.3786999999999999,0.7992999999999999,39.5,13.8,4.3,0.47368421052631576,0.6,1486.2653916196962,-1,0.0,14.756338303143114,A
25,22008,CLE,DET,99.7,92.7,0.4680999999999999,0.42669999999999997,0.7454999999999999,41.3,12.9,4.6,0.7924528301886793,0.9,1670.8282621122385,3,0.5,15.789374611517,93.4,96.4,0.45339999999999997,0.35059999999999997,0.7485999999999999,41.3,12.2,3.7,0.5094339622641509,0.5,1505.4399462506708,-5,0.5,13.27712997783499,A
26,22008,CLE,MEM,100.8,90.6,0.4721,0.4323,0.7596999999999999,41.9,12.8,4.8,0.7962962962962963,0.9,1679.1641965649742,4,1.0,14.756053857300099,96.5,99.8,0.45330000000000004,0.36229999999999996,0.7486999999999999,44.9,16.0,4.7,0.2727272727272727,0.1,1494.1155931487815,-4,0.0,16.206027290197824,A
27,22008,CLE,HOU,99.0,89.0,0.46580000000000005,0.42060000000000003,0.7491999999999999,41.6,13.3,5.4,0.8,0.7,1685.1759245377684,5,1.0,16.962816240583553,102.7,93.9,0.4514,0.4142,0.8221,45.3,15.1,4.9,0.631578947368421,0.9,1495.590340563758,5,0.0,17.884888022285132,B
28,22008,CLE,ATL,97.0,90.6,0.44960000000000006,0.39670000000000005,0.7622,42.5,13.6,5.8,0.7894736842105263,0.7,1662.908260533223,1,0.5,19.404992124792358,98.4,100.8,0.4526,0.3473,0.7217,39.7,12.5,4.9,0.5689655172413793,0.6,1502.3793528358624,1,0.5,15.313684816964805,A
