,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,PER_B,WINNER
315,99.1,112.0,0.42519999999999997,0.3093,0.8212999999999999,42.0,16.0,3.9,0.21739130434782608,0.2,1377.3735153049406,-5,12.0051936055154,118.3,112.5,0.4913,0.3671,0.7783000000000001,39.8,15.2,5.9,0.47619047619047616,0.4444444444444444,1506.7004024217135,1,17.808631299274996,B
316,112.9,106.4,0.45039999999999997,0.3435,0.7465999999999999,46.1,14.0,3.8,0.631578947368421,0.7,1527.7723123323572,4,17.915931668334526,109.4,112.4,0.461,0.3322,0.8259000000000001,46.2,14.8,6.7,0.6521739130434783,0.4,1550.4426301530436,-1,20.02207533621444,A
317,106.5,102.5,0.4709,0.39440000000000003,0.7478,43.8,15.4,4.9,0.5909090909090909,0.7,1529.9573583976462,-1,17.28831730759795,111.2,116.0,0.45669999999999994,0.36879999999999996,0.7372000000000001,46.3,14.2,4.0,0.47619047619047616,0.5,1466.257321076544,-3,16.202992583204622,B
318,109.0,101.5,0.45380000000000004,0.359,0.7979,46.7,14.5,4.6,0.5,0.7,1523.4777763158183,4,18.903254744538405,110.5,104.1,0.46320000000000006,0.35730000000000006,0.7927000000000001,45.5,13.8,5.3,0.5454545454545454,0.4,1536.2463958321043,2,17.987713442302105,B
319,114.2,117.4,0.465,0.31640000000000007,0.7133999999999999,42.6,13.5,6.0,0.36363636363636365,0.6,1436.89743350383,-2,16.990192879211694,111.4,115.3,0.43400000000000005,0.3416,0.757,46.5,15.1,3.5,0.34782608695652173,0.5,1449.8959268802123,-5,15.124114990605154,A
320,106.8,105.3,0.4706,0.35900000000000004,0.7670000000000001,41.2,14.0,8.2,0.6190476190476191,0.6,1535.8480998688592,1,16.695750837300913,118.4,112.0,0.4805,0.38839999999999997,0.7611,45.8,14.4,4.2,0.6666666666666666,0.9,1543.0400030776411,3,20.152426666906106,B
321,107.4,115.2,0.4413,0.3479,0.7592000000000001,47.3,14.9,4.0,0.5909090909090909,0.5,1518.2313417124524,-1,14.837462833500158,108.2,117.4,0.45430000000000004,0.3787,0.8162,44.1,12.5,4.1,0.45454545454545453,0.6,1442.0157847547032,-2,15.264303551952088,B
322,105.8,112.2,0.47890000000000005,0.3412,0.7516,37.4,14.2,4.6,0.18181818181818182,0.1,1372.9201915714725,-4,16.167103725553016,106.9,106.2,0.46210000000000007,0.3360999999999999,0.7064999999999999,46.3,16.5,7.2,0.5909090909090909,0.8,1529.2930107921452,2,16.182494325149065,B
323,100.1,108.2,0.4502,0.2926,0.6845999999999999,41.7,16.9,5.1,0.4782608695652174,0.5,1482.0188859437662,2,17.402304355971765,106.1,110.0,0.43289999999999995,0.3459,0.6981,45.9,15.2,5.6,0.38095238095238093,0.3,1461.6684625887574,1,15.747967110287506,B
324,120.1,114.3,0.47300000000000003,0.36989999999999995,0.8015000000000001,47.7,13.5,4.9,0.7142857142857143,0.6,1570.380807334942,4,17.56978733810739,109.7,102.5,0.4719000000000001,0.3708,0.7299,44.7,16.2,4.8,0.5,0.8,1532.332302336346,-1,17.976408335996183,B
325,117.0,116.5,0.46279999999999993,0.32670000000000005,0.8005000000000001,49.0,15.8,5.8,0.4782608695652174,0.1,1500.6668480668604,-1,17.07187844786928,112.1,111.2,0.4648,0.3461,0.7945,42.6,12.3,4.3,0.5,0.7,1527.501025544325,-1,16.96336682919924,A
326,112.7,115.3,0.46630000000000005,0.30779999999999996,0.7073999999999999,42.3,13.6,5.6,0.391304347826087,0.1,1450.3802897158039,1,19.035584299941927,112.7,118.8,0.4492999999999999,0.373,0.7968000000000001,44.7,14.1,5.9,0.3333333333333333,0.4,1430.4795817419779,1,13.0207807908154,A
327,108.9,113.5,0.4314,0.3298,0.7687999999999999,46.5,15.7,3.5,0.3333333333333333,0.2,1436.4130706682383,-6,15.134822017024593,102.1,108.6,0.4413,0.3572,0.7711,43.8,13.6,2.2,0.18181818181818182,0.1,1401.0102918437467,-4,16.157405836575254,B
328,113.7,107.0,0.4532,0.34809999999999997,0.7216,45.8,13.2,3.9,0.65,0.7,1538.3318895831858,5,15.53322768377063,111.9,102.8,0.45409999999999995,0.3412,0.7511,50.4,14.6,5.5,0.6666666666666666,0.5555555555555556,1571.678943423172,2,16.44077582910415,B
329,108.0,111.4,0.4601,0.3166,0.842,46.0,14.6,6.4,0.625,0.3,1539.883052902215,-2,19.854299859198363,105.0,117.8,0.4282,0.2983,0.7576,43.4,17.9,6.0,0.21739130434782608,0.3,1367.862944839788,-2,14.569706607120665,A
330,108.9,101.2,0.4574,0.3631,0.7986,45.4,14.4,4.7,0.4782608695652174,0.7,1514.1963233198671,-1,18.463136115545744,118.9,112.7,0.4927,0.36350000000000005,0.7764,40.7,14.9,6.1,0.5,0.5,1514.9059708730467,2,21.05257132450817,A
331,116.8,107.0,0.5077999999999999,0.3479,0.7940999999999999,45.1,16.0,5.2,0.8333333333333334,0.8,1618.486729590067,8,18.495020588521058,111.4,103.5,0.47359999999999997,0.38920000000000005,0.7579,45.8,13.9,4.8,0.6818181818181818,0.6,1591.725119396236,5,17.247822561040117,B
332,118.9,116.7,0.47140000000000004,0.329,0.8227,49.4,15.8,5.7,0.5,0.8,1512.089495333707,1,15.82718047222255,118.3,113.1,0.47070000000000006,0.36619999999999997,0.7973,46.7,12.8,4.8,0.6818181818181818,0.5,1563.1463905823725,-1,16.714539616423824,B
333,110.2,116.0,0.45649999999999996,0.3761,0.7246,46.0,14.9,3.7,0.5,0.5,1471.2884846688821,1,15.592338782051538,105.3,112.4,0.4706,0.3537,0.7491999999999999,37.7,14.0,4.9,0.17391304347826086,0.2,1363.352759917284,-5,13.81040742617678,A
334,108.8,108.2,0.4793,0.3781,0.8187,39.3,13.5,5.0,0.4782608695652174,0.5,1483.5739198374008,1,16.589851538695974,105.3,108.4,0.4282,0.35140000000000005,0.692,47.1,14.6,5.9,0.4090909090909091,0.3,1466.8676664866387,2,15.583739525814156,A
335,103.3,106.6,0.46309999999999996,0.3088000000000001,0.6946999999999999,43.4,16.1,5.4,0.4583333333333333,0.25,1476.819682045885,-1,14.943789632138904,111.7,117.6,0.4723,0.4215999999999999,0.8279,43.2,11.9,4.1,0.4782608695652174,0.3,1457.8814812002206,1,16.07363202074938,A
336,99.8,113.8,0.43019999999999997,0.3101,0.8096,41.6,15.7,4.2,0.20833333333333334,0.2,1369.1679468536074,-6,13.662902074196614,106.5,103.4,0.4689,0.4011,0.767,44.1,16.1,4.9,0.5652173913043478,0.6,1524.9261948053081,-2,17.614251399261143,B
337,109.2,118.9,0.4483,0.3504,0.7792,45.3,14.5,4.3,0.5652173913043478,0.4,1502.365645266935,-2,15.13161222127554,110.9,101.8,0.47640000000000005,0.37229999999999996,0.7245,46.2,15.3,4.9,0.5238095238095238,0.8,1539.5667190889153,1,18.25750866924313,B
338,111.1,119.9,0.481,0.4224,0.8388,41.9,13.0,4.0,0.4583333333333333,0.2,1435.5636472572792,-1,15.613166480948829,108.2,105.2,0.4697,0.33999999999999997,0.7178999999999999,47.1,16.1,6.7,0.6086956521739131,0.8,1538.8604424463338,3,17.728238544535806,B
339,107.9,111.4,0.4302,0.3262,0.7543,46.9,15.0,3.5,0.32,0.2,1430.9354093348434,-7,14.765664955505153,113.3,100.0,0.4655,0.34269999999999995,0.7749999999999999,50.3,14.7,6.1,0.6818181818181818,0.6,1589.5241041732338,3,16.927729511769332,B
340,108.4,105.5,0.47520000000000007,0.3781,0.821,40.2,13.7,4.8,0.5,0.5,1496.2214623042876,2,16.671776037768865,110.6,101.7,0.47239999999999993,0.3811,0.7504,46.8,14.9,4.5,0.6956521739130435,0.6,1597.877222327511,6,16.77441556221046,B
341,100.7,109.4,0.4316,0.3297,0.7827999999999999,43.3,12.6,2.3,0.21739130434782608,0.3,1406.4879531771417,1,16.17831957294261,109.8,112.2,0.47569999999999996,0.3264,0.8332,45.1,15.3,6.6,0.64,0.4,1546.858200209725,1,18.7467833795373,B
342,109.6,107.1,0.4388000000000001,0.32430000000000003,0.7373000000000001,45.5,13.8,3.6,0.6190476190476191,0.5,1520.486728833124,-1,15.98107765953978,121.0,113.6,0.5012,0.35369999999999996,0.7252,48.1,15.0,5.5,0.6818181818181818,0.8,1614.2446335171308,-1,16.886924791641693,B
343,105.8,119.6,0.43220000000000003,0.28,0.7593,42.7,18.1,6.2,0.20833333333333334,0.2,1360.887797532278,-3,13.529379209900075,111.8,116.5,0.46629999999999994,0.3159,0.7132,41.7,12.8,6.1,0.4166666666666667,0.2,1455.5684341488038,2,17.31365159511844,B
344,107.2,99.0,0.4488,0.3696,0.7860999999999999,44.4,13.5,4.8,0.5,0.7,1525.8629291292946,1,18.160129829899798,111.7,112.8,0.45710000000000006,0.3346,0.7806,42.1,12.2,4.1,0.4782608695652174,0.3,1516.0783782774786,-2,17.491727241627864,A
345,116.3,110.1,0.4821,0.3831,0.7583,46.0,15.0,4.4,0.68,0.4,1551.880535168571,4,18.04149367334153,116.7,107.0,0.5049,0.35469999999999996,0.8352999999999999,44.3,15.7,5.4,0.8,0.7,1612.334626658792,-1,18.751562269591577,B
346,107.5,106.0,0.4706,0.3816,0.767,40.5,13.9,8.0,0.5909090909090909,0.7,1527.0075677779294,-1,16.696323718044624,119.1,114.1,0.4824,0.3812,0.7858,45.7,12.3,4.4,0.6956521739130435,0.6,1567.7339294147428,1,17.89935294108596,A
347,118.6,117.2,0.47620000000000007,0.3378,0.8190000000000002,47.5,15.0,5.7,0.48,0.7,1507.5019565013367,-1,17.117561092189266,110.9,102.4,0.4638000000000001,0.3607,0.7283999999999999,47.4,15.0,4.8,0.5454545454545454,0.2,1548.0109719020081,2,16.844628702927196,A
348,113.1,117.0,0.44609999999999994,0.3814,0.7935000000000001,46.6,13.9,5.6,0.32,0.3,1425.291437308978,-1,14.87042854596564,112.9,105.0,0.4716,0.36260000000000003,0.8126999999999999,45.3,13.9,5.1,0.5652173913043478,0.6666666666666666,1545.5278488280555,3,17.04427533161199,B
349,107.7,117.4,0.44939999999999997,0.33720000000000006,0.7705,45.4,14.9,3.9,0.5416666666666666,0.6,1493.9213924538421,-3,13.333761309098668,104.2,115.0,0.45830000000000004,0.3332,0.7427000000000001,38.2,14.5,4.9,0.16666666666666666,0.1,1353.928544301115,-6,13.630643282797486,A
350,117.1,113.1,0.48100000000000004,0.3566000000000001,0.7914,40.9,15.4,6.1,0.4782608695652174,0.4,1503.2393650636193,-1,18.220332209130007,106.5,105.8,0.4772,0.3512,0.7228999999999999,43.7,16.6,5.5,0.48,0.3333333333333333,1499.1375159888264,1,15.364609935256423,B
351,112.0,122.8,0.4812,0.4066000000000001,0.8681999999999999,42.0,13.0,3.7,0.44,0.6,1429.5997448762387,-2,16.284548461197787,107.7,104.8,0.4701000000000001,0.329,0.6991,46.5,16.0,6.4,0.625,0.5,1544.8243448273743,4,16.01831829555762,A
352,100.6,112.3,0.4303,0.3152,0.8096,41.3,15.4,4.1,0.2,0.2,1365.1833902426526,-7,14.397985303012707,112.9,101.1,0.4622,0.3288,0.7377,52.1,14.6,6.1,0.6956521739130435,0.7,1591.9802308636824,4,19.61095442292927,A
353,102.8,114.8,0.45170000000000005,0.3103,0.7545999999999999,39.2,14.7,4.5,0.16,0.2,1344.2042747301984,-7,14.075541267747273,102.9,106.5,0.42189999999999994,0.34380000000000005,0.6502,47.8,14.7,6.4,0.391304347826087,0.4444444444444444,1454.220124019752,-1,14.89373268074388,B
354,107.6,112.4,0.43099999999999994,0.34059999999999996,0.7521,46.7,15.3,3.6,0.3076923076923077,0.1,1428.4792826443947,-8,15.878360882285728,116.4,104.9,0.5046,0.35469999999999996,0.8389000000000001,45.3,15.4,5.3,0.8076923076923077,0.9,1621.028638894461,1,18.99274317631093,A
355,109.1,107.3,0.4726,0.376,0.8346,40.5,13.6,4.8,0.48,0.5,1491.1049183749137,-1,16.691951484334066,105.8,100.9,0.46880000000000005,0.3905,0.7734,45.1,16.6,4.9,0.5833333333333334,0.6,1528.9107514162629,1,15.366526320153547,B
356,101.7,110.4,0.42989999999999995,0.34509999999999996,0.7847,43.2,11.2,1.9,0.20833333333333334,0.3,1396.1644830750988,-1,13.103067109813741,113.8,116.4,0.4753,0.39790000000000003,0.7102,45.2,14.3,3.5,0.5217391304347826,0.5,1480.7127002850511,2,17.80474277950448,B
357,108.5,107.3,0.4391000000000001,0.32070000000000004,0.7268000000000001,45.5,14.8,3.3,0.5909090909090909,0.6,1508.107772450569,-2,13.246668402065751,115.9,110.3,0.47990000000000005,0.36619999999999997,0.7702,46.8,15.6,4.6,0.6538461538461539,0.4,1543.186522932902,-1,15.810053486795528,B
358,120.4,111.4,0.4904,0.3378,0.747,48.6,15.3,5.2,0.6956521739130435,0.8,1626.6235898996858,1,19.60263449095819,114.1,112.0,0.48650000000000004,0.3571,0.8389,45.3,14.5,6.6,0.6538461538461539,0.4,1557.181670311768,2,19.28629574068691,B
359,113.2,113.6,0.46320000000000006,0.35150000000000003,0.7817,42.4,12.3,3.8,0.4583333333333333,0.6,1501.953862091753,-3,17.044802173780674,113.1,102.6,0.47730000000000006,0.3949999999999999,0.7375999999999999,48.0,14.3,4.5,0.7083333333333334,0.7,1602.9937662568848,7,17.488768332519236,A
360,105.5,103.3,0.46349999999999997,0.3677,0.7545000000000001,42.0,14.1,8.2,0.6086956521739131,0.5,1538.986273440252,1,14.581917056198023,119.3,116.3,0.4833,0.35639999999999994,0.7928000000000001,47.5,15.1,5.5,0.5,0.7,1530.2453620269273,1,18.7525063088634,A
361,114.6,106.8,0.4782,0.3527,0.812,44.8,13.4,5.2,0.5833333333333334,0.4,1558.185232275711,4,16.443977244905206,101.6,111.2,0.4391,0.3238,0.8099999999999999,41.6,16.3,4.4,0.23076923076923078,0.3,1374.4717513996586,1,13.335250544384394,A
362,106.3,110.2,0.42939999999999995,0.3256,0.7448,48.0,16.2,3.3,0.3333333333333333,0.4,1435.6636252238598,1,15.270306720797745,110.7,116.9,0.4367,0.38330000000000003,0.8027000000000001,46.9,14.3,5.5,0.3076923076923077,0.3,1412.6340538613224,-2,12.939413990940228,A
363,102.4,105.6,0.4166,0.3567,0.6677000000000001,47.1,14.1,6.3,0.4166666666666667,0.5,1463.5567611279557,1,13.430257213673057,116.1,112.6,0.46909999999999996,0.38119999999999993,0.7858,45.4,13.0,4.5,0.6666666666666666,0.9,1555.75522375242,-1,17.406098634375542,A
364,114.5,116.7,0.47220000000000006,0.3308,0.7182,41.9,13.1,6.1,0.44,0.3,1464.3446564937553,3,16.40261876591175,102.5,112.0,0.43870000000000003,0.3454999999999999,0.7878000000000001,43.1,12.0,1.6,0.2,0.3,1384.8916498351437,-2,13.58281229153401,B
365,108.6,99.4,0.46159999999999995,0.3758,0.7718999999999999,44.7,13.4,5.3,0.52,0.2,1539.98744531502,2,15.76382475520008,108.9,114.8,0.4556000000000001,0.34290000000000004,0.7635,46.2,14.8,4.4,0.56,0.7,1503.6456620247586,1,16.03767808043359,B
366,116.3,117.5,0.4824,0.3969,0.709,44.2,13.9,3.7,0.5416666666666666,0.6,1491.9855335250063,3,18.666283573697356,107.1,100.8,0.47169999999999995,0.37320000000000003,0.7700000000000001,45.7,15.7,5.1,0.6,0.6,1544.0647418727388,2,17.952228621442202,B
367,115.5,116.3,0.47940000000000005,0.34480000000000005,0.7988,41.1,16.9,6.2,0.4583333333333333,0.3,1482.672871335321,-2,19.052758015048603,111.2,105.8,0.45990000000000003,0.3608,0.7296,47.0,14.8,4.5,0.5217391304347826,0.8,1525.2675663764176,-1,18.346044448745058,B
368,108.2,118.9,0.442,0.2902,0.7594,42.7,17.9,6.1,0.2,0.2,1352.1115751873265,-4,14.395023853686906,110.0,104.6,0.45949999999999996,0.376,0.7424,47.9,13.7,5.1,0.68,0.6,1592.2011722554698,-1,15.843230673961214,A
369,108.0,105.1,0.4683,0.3263,0.6960999999999998,46.7,15.5,5.9,0.6,0.5,1527.00845336912,-1,15.325856646018693,105.0,103.2,0.4598999999999999,0.3658,0.7670000000000001,42.2,13.6,8.4,0.625,0.7,1545.1087519183156,2,15.476734478751434,A
370,112.7,120.8,0.4838,0.3985,0.873,42.4,12.5,4.4,0.46153846153846156,0.7,1447.415636334493,1,17.943002611242253,108.5,106.3,0.48290000000000005,0.3473,0.7339999999999999,43.8,16.3,5.5,0.5,0.5,1519.7040097171248,2,19.085912608167856,A
371,109.4,115.0,0.4377,0.38079999999999997,0.7797999999999999,46.7,14.2,5.5,0.2962962962962963,0.3,1404.3090570567572,-3,14.711719984512506,112.6,112.1,0.45920000000000005,0.3563,0.7786,42.3,11.6,4.4,0.48,0.2,1512.746456093168,1,17.00623375778654,B
372,115.6,114.4,0.4707,0.34199999999999997,0.7904000000000002,47.5,15.8,5.5,0.48148148148148145,0.2,1524.1228835488637,-1,17.726971961763603,109.0,108.6,0.4323,0.3154,0.7464,46.5,14.8,3.1,0.5652173913043478,0.6,1501.3429756819385,-3,12.545566359264978,A
373,114.7,107.2,0.49000000000000005,0.3461,0.8294,44.0,14.6,5.0,0.7777777777777778,0.7,1613.844296314996,-1,18.656421305282926,118.6,110.3,0.4789,0.32999999999999996,0.7351,49.6,15.6,4.7,0.6666666666666666,0.4444444444444444,1613.4682817201106,-1,18.192696892112405,B
374,108.5,110.0,0.43010000000000004,0.31220000000000003,0.7059,46.2,14.6,3.2,0.5416666666666666,0.4444444444444444,1493.0099661210743,-4,14.307271048801606,116.3,110.7,0.4782,0.3464999999999999,0.8029,46.7,15.4,5.3,0.6666666666666666,0.9,1549.9513197015326,1,16.5012165378174,B
375,113.7,110.3,0.4867,0.3711,0.8305,44.9,15.1,6.6,0.6666666666666666,0.8,1570.3369784913432,3,20.00305743357448,107.9,101.1,0.4556,0.37670000000000003,0.7809999999999999,44.4,13.4,5.6,0.5,0.2,1529.66168117488,-1,17.86026287084763,A
376,107.8,104.2,0.4683999999999999,0.3256,0.6854000000000001,47.4,16.3,6.0,0.6153846153846154,0.8,1546.2965051066296,1,14.795060169435262,105.4,105.5,0.42250000000000004,0.3511,0.6695,47.7,13.4,6.4,0.44,0.6,1488.1222806314684,2,14.539596912921434,A
377,115.6,117.0,0.47829999999999995,0.3886,0.7139999999999999,44.3,13.2,4.3,0.52,0.5,1483.5053326797115,-1,18.39808829972766,101.0,112.3,0.4425,0.3192,0.8029,41.9,15.8,4.3,0.2222222222222222,0.3,1358.827780276947,-1,13.521817793517895,A
378,101.2,114.4,0.44670000000000004,0.3121,0.7754,40.3,15.5,4.5,0.15384615384615385,0.2,1334.8676376219946,-8,14.580194731424502,113.2,112.8,0.45570000000000005,0.3575,0.7831,46.5,13.8,5.2,0.64,0.6,1531.1897042489074,-2,19.63747589733739,B
379,115.6,102.9,0.47920000000000007,0.3693,0.8019999999999999,45.6,12.3,5.0,0.6,0.7,1573.8292033984228,5,19.074994434682417,115.2,113.1,0.481,0.3453,0.8016,46.8,16.1,5.5,0.5,0.3,1532.4558931097279,1,15.872800969217652,A
380,103.6,111.2,0.4532999999999999,0.35569999999999996,0.7645,43.4,12.6,1.9,0.23076923076923078,0.2,1402.5006927971656,1,13.233646087368822,116.7,109.8,0.46979999999999994,0.3266,0.7554,48.6,15.2,4.6,0.68,0.7,1620.5153933436477,1,14.259587770310453,B
381,108.1,101.6,0.475,0.3599,0.785,45.6,15.0,5.3,0.6153846153846154,0.6,1552.5449427180336,3,18.421361691360538,113.7,116.4,0.4716,0.327,0.7394,40.9,12.7,5.5,0.4230769230769231,0.3,1446.7356135317334,-1,15.93819240169164,A
382,105.1,106.8,0.45920000000000005,0.3658,0.8289,41.1,13.9,4.7,0.46153846153846156,0.5,1475.9509279184379,-2,17.80736863631343,110.1,109.4,0.4509,0.3579,0.7442,46.3,14.5,4.2,0.5416666666666666,0.9,1530.0144480499682,1,18.210529536855297,B
383,108.3,102.7,0.44819999999999993,0.3625,0.7619,48.4,13.9,4.9,0.6538461538461539,0.7,1574.2359657622628,-2,15.43833847263812,103.8,105.6,0.4577000000000001,0.3429,0.7727999999999999,41.5,13.9,8.2,0.6,0.6,1525.820700180806,-1,15.022093374468346,A
384,111.3,102.2,0.4542,0.316,0.7211,52.5,15.2,6.0,0.6666666666666666,0.9,1582.6918697066765,-1,15.201710850188768,108.8,105.2,0.47780000000000006,0.3343,0.7388999999999999,44.0,16.0,4.9,0.48148148148148145,0.4,1504.031701254584,-1,16.805814844446846,A
385,113.4,120.1,0.4939,0.4024,0.8779999999999999,42.7,12.7,4.6,0.48148148148148145,0.7,1463.0879447970337,2,17.04342311727026,101.5,114.3,0.44770000000000004,0.3187,0.7554,40.7,15.7,4.8,0.14814814814814814,0.1,1332.1987577190018,-9,13.861484504188526,A
386,115.3,108.5,0.4867,0.3537,0.8401,44.2,14.1,5.6,0.75,0.8,1606.7971846914588,-2,15.53490900630576,112.8,112.8,0.46560000000000007,0.3605,0.7832000000000001,45.5,14.1,4.8,0.6538461538461539,0.9,1533.8585841519002,1,15.630236137454236,A
387,108.3,114.4,0.45729999999999993,0.3365,0.7610999999999999,46.3,15.3,5.0,0.5769230769230769,0.4,1513.9714261648987,2,15.519680471045811,112.7,115.8,0.46790000000000004,0.33409999999999995,0.8000999999999999,40.6,15.9,5.5,0.44,0.5,1477.9259896617702,-3,16.455810895138317,B
388,107.1,111.4,0.4351,0.3498,0.7279,47.2,16.6,3.4,0.35714285714285715,0.5,1443.988622028425,2,14.648399895738615,115.7,109.0,0.4806,0.3556,0.7817999999999999,46.2,14.9,5.2,0.6785714285714286,0.9,1560.2544319668689,2,17.206310482492167,A
389,116.1,110.7,0.48789999999999994,0.3961,0.8400000000000001,45.2,15.6,6.7,0.6785714285714286,0.8,1578.1053916866658,4,20.79768908341578,115.2,107.6,0.48549999999999993,0.36410000000000003,0.8412,43.0,13.1,6.1,0.7586206896551724,0.8,1620.752064910913,1,15.158522686420042,B
390,108.7,115.1,0.43439999999999995,0.38599999999999995,0.7881999999999999,46.6,14.4,5.2,0.2857142857142857,0.3,1396.8391100011515,-4,14.414197595022426,100.7,110.8,0.43810000000000004,0.3390000000000001,0.7562,43.8,12.6,2.0,0.2222222222222222,0.3,1397.1895854151285,-1,15.657109845244637,B
391,106.2,105.0,0.42699999999999994,0.34290000000000004,0.6727000000000001,47.9,13.7,6.6,0.4230769230769231,0.5,1483.6664700003093,-1,15.302055827989047,109.1,105.5,0.48580000000000007,0.3311,0.7312,43.9,17.0,4.6,0.4642857142857143,0.4,1496.9127190366792,-2,15.183856116271388,B
392,106.9,102.3,0.47619999999999996,0.3619,0.7976,46.2,16.5,5.7,0.6296296296296297,0.7,1558.442425960239,4,19.029803586261878,117.1,109.2,0.4680999999999999,0.3377,0.7780999999999999,49.3,14.8,4.7,0.6923076923076923,0.5,1625.8265007256848,2,18.959320452435787,A
393,109.0,106.1,0.44709999999999994,0.3571,0.7634999999999998,46.9,14.9,4.1,0.56,1.0,1545.5547762540489,2,17.75511167856139,109.9,119.0,0.44939999999999997,0.29829999999999995,0.7577999999999999,43.7,17.9,6.6,0.23076923076923078,0.1,1370.0767816805335,1,15.900761098982809,A
394,110.0,102.7,0.4626,0.3633,0.7803,43.7,13.0,5.9,0.48148148148148145,0.2,1521.8932679795573,-2,18.054018539639227,115.2,112.7,0.4787,0.40040000000000003,0.7189999999999999,44.6,13.6,4.4,0.5384615384615384,0.6,1492.931964025948,1,19.955619883641685,B
395,112.8,111.6,0.45919999999999994,0.355,0.7910999999999999,42.1,11.4,4.5,0.5,0.7,1520.2164031487737,2,19.123560506459356,106.3,109.0,0.43179999999999996,0.30799999999999994,0.6826,47.1,14.5,3.6,0.52,0.4,1482.706853855738,-5,14.569297577052277,A
396,118.3,103.1,0.4896,0.3849,0.8153999999999998,45.6,12.4,5.1,0.6153846153846154,0.5,1584.2837278444808,6,18.446127508914138,111.3,115.5,0.4706,0.327,0.7281000000000001,39.9,13.2,5.0,0.4074074074074074,0.7,1440.838130289528,-2,16.605249334544713,A
397,103.9,107.3,0.4609,0.33620000000000005,0.7812,40.4,13.7,7.5,0.5769230769230769,0.6,1519.4070249943327,-2,14.127435966650252,106.9,114.1,0.45360000000000006,0.3308,0.7762,46.4,15.5,5.0,0.5555555555555556,0.3,1504.4133598813685,-1,17.654069387448146,A
