,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,H/A_A,ELO_A,MATCHUPS_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_A,BLK_B,H/A_B,ELO_B,MATCHUPS_B,WINNER
2604,107.6,112.6,0.4438000000000001,0.3098,0.8233,48.8,18.2,4.7,0.5,1620.1147223966475,0.6666666666666666,102.1,103.7,0.4568,0.36339999999999995,0.817,41.8,14.2,4.1,0.7,1617.968545663879,0.3333333333333333,B
2605,118.3,105.4,0.48360000000000003,0.387,0.7543,42.1,13.0,4.0,0.9,1584.8214842019615,0.4,115.0,103.6,0.5226999999999999,0.41229999999999994,0.7817999999999999,42.7,15.2,7.6,0.8,1672.286310511978,0.6,A
2606,105.1,104.0,0.4699999999999999,0.3589,0.6671,44.6,11.5,4.3,0.4,1343.6818057273294,0.6,103.1,101.0,0.476,0.37770000000000004,0.7788,40.7,13.7,4.8,0.7,1620.4867678744656,0.4,A
2607,93.9,101.6,0.4385,0.38849999999999996,0.7835999999999999,38.3,15.9,4.3,0.2,1383.9018528870192,0.3333333333333333,111.7,104.0,0.5048,0.4239,0.7998999999999999,39.6,13.6,3.5,1.0,1299.5045029518417,0.6666666666666666,B
2608,97.3,101.2,0.4152,0.36649999999999994,0.7326999999999999,42.0,13.7,3.3,0.5,1489.7997687574384,0.6,98.5,101.9,0.4636,0.3839,0.7189,36.1,14.6,5.4,0.4,1457.1607436731417,0.4,A
2609,108.2,104.0,0.4918,0.3428,0.7718999999999999,38.0,11.4,5.2,0.7,1684.8521635194902,0.5,106.7,102.7,0.48180000000000006,0.3484,0.8004999999999999,40.6,12.1,4.3,0.5,1517.8817529406283,0.5,A
2610,101.4,101.3,0.4657,0.386,0.7867000000000001,41.2,11.0,3.5,0.2,1466.8675635318964,0.2,105.7,104.0,0.4805,0.4021,0.7812,40.6,13.5,3.9,0.6,1590.469989879078,0.8,B
2611,105.9,110.6,0.45680000000000004,0.3401,0.7794000000000001,44.2,15.1,4.4,0.4,1257.2999137486847,0.5,102.5,110.0,0.4497,0.3677,0.7878000000000001,37.6,15.6,4.0,0.3,1354.3515954089974,0.5,B
2612,100.4,105.9,0.4366,0.31999999999999995,0.767,44.7,16.9,4.2,0.5,1464.7230174415695,0.25,101.5,106.3,0.4245,0.3187,0.7551999999999999,46.0,13.4,4.2,0.4,1463.057993255294,0.75,A
2613,100.8,101.6,0.4405,0.33499999999999996,0.7263999999999999,43.5,12.4,4.7,0.6,1449.8866827805243,0.75,107.0,106.2,0.4755,0.3551,0.7820999999999999,42.8,13.0,4.8,0.5,1603.7259039269406,0.25,B
2614,102.4,104.9,0.42610000000000003,0.349,0.6603999999999999,47.7,15.3,4.8,0.7,1611.9871259207162,0.5,99.4,106.4,0.46719999999999995,0.396,0.7182000000000001,40.4,15.7,4.8,0.3,1483.4433984745672,0.5,B
2615,108.7,114.6,0.45990000000000003,0.36669999999999997,0.6799999999999999,44.2,16.4,5.2,0.3,1457.6069308971953,0.4,116.0,118.4,0.5147999999999999,0.4669,0.7181,40.6,16.3,5.1,0.6,1483.249978113354,0.6,B
2616,105.0,101.7,0.4873,0.4058999999999999,0.8125,43.0,15.5,3.8,0.8,1269.3681433393708,0.5,100.9,97.6,0.4568,0.3487,0.7682,43.9,14.0,5.3,0.4,1534.482685767146,0.5,A
2617,107.9,109.5,0.45389999999999997,0.36150000000000004,0.7746,44.5,14.1,4.6,0.9,1591.5226217717104,0.75,98.4,105.6,0.44060000000000005,0.3382,0.6898,43.0,14.2,5.4,0.3,1510.3657105031207,0.25,A
2618,113.6,99.8,0.4790000000000001,0.356,0.7605,43.3,12.1,4.5,0.9,1653.665110222601,0.5,103.4,108.6,0.4579000000000001,0.338,0.7413000000000001,41.7,15.0,4.8,0.1,1527.0902139114146,0.5,B
2619,108.2,104.0,0.4918,0.3428,0.7718999999999999,38.0,11.4,5.2,0.4,1690.5317367461098,0.6,106.9,105.1,0.47739999999999994,0.36529999999999996,0.6813,44.4,12.2,4.3,0.5,1365.8374777353401,0.4,A
2620,100.9,97.6,0.4568,0.3487,0.7682,43.9,14.0,5.3,0.4,1510.2198853472091,1.0,100.4,105.9,0.4366,0.31999999999999995,0.767,44.7,16.9,4.2,0.3,1469.5253294069987,0.0,B
2621,98.4,105.6,0.44060000000000005,0.3382,0.6898,43.0,14.2,5.4,0.4,1495.7059036161804,0.5,99.7,99.5,0.45389999999999997,0.3719,0.8102,41.4,11.4,4.0,0.2,1458.4426452105463,0.5,A
2622,102.0,104.0,0.46030000000000004,0.36760000000000004,0.8397,41.7,14.3,4.3,0.7,1631.5384715229554,0.5,111.7,104.0,0.5048,0.4239,0.7998999999999999,39.6,13.6,3.5,1.0,1308.8494662043681,0.5,A
2623,118.6,105.1,0.49189999999999995,0.38820000000000005,0.7622,43.1,13.6,4.1,0.9,1595.1859976678693,0.3333333333333333,105.7,109.2,0.4608,0.3819,0.7847,38.3,15.0,4.5,0.2,1360.4826625266144,0.6666666666666666,A
2624,99.2,102.1,0.4652,0.37959999999999994,0.7372,36.1,15.0,5.5,0.4,1441.201561354642,0.6666666666666666,105.2,109.8,0.4574,0.34340000000000004,0.7828,43.4,15.5,4.6,0.5,1251.1688466310677,0.3333333333333333,B
2625,97.3,101.2,0.4152,0.36649999999999994,0.7326999999999999,42.0,13.7,3.3,0.6,1505.7589510759378,0.2857142857142857,107.0,106.2,0.4755,0.3551,0.7820999999999999,42.8,13.0,4.8,0.5,1608.1009364970039,0.7142857142857143,A
2626,108.6,104.2,0.48679999999999995,0.3519,0.8172,38.9,12.1,4.4,0.6,1512.2021797140087,0.4,98.5,105.3,0.4591,0.369,0.6894000000000001,40.7,15.4,4.8,0.4,1491.8805802199302,0.6,A
2627,115.6,105.5,0.5214,0.4144,0.7908000000000001,44.4,15.7,8.0,0.9,1661.9217970460702,1.0,101.1,102.8,0.4266,0.3163,0.7569999999999999,47.1,14.0,4.6,0.4,1458.2556812898647,0.0,A
2628,93.9,101.6,0.4385,0.38849999999999996,0.7835999999999999,38.3,15.9,4.3,0.2,1374.5568896344928,0.25,108.7,114.6,0.45990000000000003,0.36669999999999997,0.6799999999999999,44.2,16.4,5.2,0.3,1446.4850064349669,0.75,A
2629,107.7,111.8,0.45099999999999996,0.3534,0.8221999999999999,47.1,19.1,5.1,0.4,1606.544796537571,0.3333333333333333,116.4,118.0,0.5109,0.4519,0.7097,42.0,16.2,5.0,0.6,1494.3719025755825,0.6666666666666666,A
2630,103.4,108.6,0.4579000000000001,0.338,0.7413000000000001,41.7,15.0,4.8,0.1,1547.2988323099623,0.5,105.0,102.3,0.48939999999999995,0.3892999999999999,0.8198000000000001,41.6,15.9,4.0,0.8,1293.6309437593077,0.5,B
2631,109.6,108.4,0.46099999999999997,0.3733,0.7537999999999999,44.8,13.5,4.5,0.9,1606.1824286586507,0.3333333333333333,101.1,102.2,0.43459999999999993,0.34069999999999995,0.6603999999999999,46.9,15.0,4.8,0.3,1603.5499441753532,0.6666666666666666,A
2632,103.5,102.4,0.48109999999999997,0.3978,0.7558999999999999,40.5,14.0,4.5,0.7,1598.331095866455,0.4,113.6,99.8,0.4790000000000001,0.356,0.7605,43.3,12.1,4.5,0.9,1633.4564918240533,0.6,B
2633,100.9,97.6,0.4568,0.3487,0.7682,43.9,14.0,5.3,1.0,1493.9938824072951,1.0,97.3,101.2,0.4152,0.36649999999999994,0.7326999999999999,42.0,13.7,3.3,0.5,1514.6196318085524,0.0,A
2634,116.4,118.0,0.5109,0.4519,0.7097,42.0,16.2,5.0,0.3,1491.8204001871582,0.6,108.7,114.6,0.45990000000000003,0.36669999999999997,0.6799999999999999,44.2,16.4,5.2,0.5,1437.4938000323739,0.4,B
2635,100.0,104.6,0.4290999999999999,0.3301,0.7775000000000001,44.2,16.6,4.5,0.3,1485.7513323469127,0.2,101.1,100.4,0.45010000000000006,0.33409999999999995,0.7112999999999999,44.4,12.9,4.6,0.4,1445.511650210461,0.8,B
2636,100.8,100.3,0.46609999999999996,0.3932,0.7538,41.8,14.1,4.4,0.7,1582.5273701616068,0.5,102.0,104.0,0.46030000000000004,0.36760000000000004,0.8397,41.7,14.3,4.3,0.7,1634.1677155636844,0.5,B
2637,99.6,99.5,0.47110000000000013,0.38899999999999996,0.7332000000000001,37.6,15.0,5.4,0.4,1431.3238170012764,0.25,114.7,102.9,0.5172999999999999,0.40449999999999997,0.8074,45.2,15.8,8.2,0.9,1666.3989771962215,0.75,A
2638,105.7,104.0,0.4805,0.4021,0.7812,40.6,13.5,3.9,0.6,1598.894908200428,0.3333333333333333,98.5,102.5,0.43339999999999995,0.337,0.6865,44.4,13.2,5.2,0.3,1504.1480760431516,0.6666666666666666,A
2639,99.7,99.5,0.45389999999999997,0.3719,0.8102,41.4,11.4,4.0,0.5,1450.000472783575,0.5,107.0,106.2,0.4755,0.3551,0.7820999999999999,42.8,13.0,4.8,0.5,1599.2402557643893,0.5,A
2640,105.7,109.2,0.4608,0.3819,0.7847,38.3,15.0,4.5,0.4,1357.3379489664712,0.0,108.6,104.2,0.48679999999999995,0.3519,0.8172,38.9,12.1,4.4,0.5,1519.9967217954038,1.0,A
2641,100.2,104.0,0.4676,0.37639999999999996,0.7054,41.5,15.0,5.0,0.5,1484.086038138535,0.0,108.9,106.9,0.48500000000000004,0.3398,0.7920999999999999,38.2,11.6,5.0,0.4,1692.8681204202242,1.0,B
2642,118.5,107.0,0.48419999999999985,0.38870000000000005,0.7752999999999999,43.6,13.6,4.2,0.9,1598.3307112280124,1.0,101.1,102.8,0.4266,0.3163,0.7569999999999999,47.1,14.0,4.6,0.4,1453.7785011397134,0.0,A
2643,94.4,101.8,0.43129999999999996,0.39390000000000003,0.7899999999999999,38.6,16.0,4.3,0.2,1383.5480960370858,0.5,107.1,103.4,0.47429999999999994,0.36219999999999997,0.7122999999999999,45.5,12.4,4.7,0.2,1363.5010940612258,0.5,B
2644,111.2,104.5,0.5029,0.41669999999999996,0.8054,39.3,13.0,3.3,0.8,1306.2202221636392,0.8333333333333334,105.0,102.3,0.48939999999999995,0.3892999999999999,0.8198000000000001,41.6,15.9,4.0,0.8,1307.9617762871203,0.16666666666666666,A
2645,100.7,109.0,0.438,0.31320000000000003,0.7546999999999999,41.5,14.5,4.2,0.3,1532.9679997821497,0.0,114.7,102.9,0.5172999999999999,0.40449999999999997,0.8074,45.2,15.8,8.2,0.9,1658.487271492014,1.0,A
2646,118.5,107.0,0.48419999999999985,0.38870000000000005,0.7752999999999999,43.6,13.6,4.2,0.9,1602.1558223171023,0.0,99.6,99.5,0.47110000000000013,0.38899999999999996,0.7332000000000001,37.6,15.0,5.4,0.6,1439.2355227054838,1.0,A
2647,107.8,103.9,0.4766,0.36340000000000006,0.7767999999999999,42.9,12.6,4.6,0.6,1583.7106824237896,0.6666666666666666,108.6,104.2,0.48679999999999995,0.3519,0.8172,38.9,12.1,4.4,0.5,1505.000946153193,0.3333333333333333,A
2648,105.7,104.0,0.4805,0.4021,0.7812,40.6,13.5,3.9,0.3,1604.1698339471702,0.6666666666666666,109.6,108.4,0.46099999999999997,0.3733,0.7537999999999999,44.8,13.5,4.5,0.9,1615.8222060419798,0.3333333333333333,A
2649,107.7,111.8,0.45099999999999996,0.3534,0.8221999999999999,47.1,19.1,5.1,0.4,1609.0962989259954,0.0,101.1,102.2,0.43459999999999993,0.34069999999999995,0.6603999999999999,46.9,15.0,4.8,0.8,1593.910166792024,1.0,A
2650,110.7,114.9,0.457,0.3579,0.6828,45.7,15.7,5.3,0.5,1446.8317321839172,0.3333333333333333,108.9,106.9,0.48500000000000004,0.3398,0.7920999999999999,38.2,11.6,5.0,0.4,1694.46924255339,0.6666666666666666,B
2651,116.4,118.0,0.5109,0.4519,0.7097,42.0,16.2,5.0,0.3,1482.4824680356148,0.8,104.0,107.5,0.4471,0.3345,0.7937000000000001,44.7,14.4,4.5,0.2,1261.0465909844334,0.2,A
2652,102.2,105.2,0.4244,0.3217,0.7407999999999999,47.0,13.0,4.7,0.1,1449.9533900506235,0.75,100.0,104.6,0.4290999999999999,0.3301,0.7775000000000001,44.2,16.6,4.5,0.3,1474.5340493803571,0.25,A
2653,101.1,100.4,0.45010000000000006,0.33409999999999995,0.7112999999999999,44.4,12.9,4.6,0.4,1456.7289331770166,0.5,100.8,100.3,0.46609999999999996,0.3932,0.7538,41.8,14.1,4.4,0.7,1576.7663458513186,0.5,B
2654,103.8,107.6,0.4521,0.3708,0.7863999999999999,39.7,14.6,4.7,0.3,1372.3337246086821,0.6,107.1,103.4,0.47429999999999994,0.36219999999999997,0.7122999999999999,45.5,12.4,4.7,0.2,1368.6947412850332,0.4,B
2655,100.2,104.0,0.4676,0.37639999999999996,0.7054,41.5,15.0,5.0,0.5,1482.4849160053693,0.2,98.5,102.5,0.43339999999999995,0.337,0.6865,44.4,13.2,5.2,0.3,1498.8731502964094,0.8,B
2656,100.8,104.2,0.4553,0.35829999999999995,0.8194000000000001,40.9,14.0,4.2,0.7,1639.9287398739725,0.0,114.1,102.7,0.46609999999999996,0.35439999999999994,0.7847000000000001,43.6,13.2,5.3,0.9,1649.2602175289014,1.0,B
2657,114.7,102.9,0.5172999999999999,0.40449999999999997,0.8074,45.2,15.8,8.2,0.9,1645.8965690949767,1.0,108.9,112.4,0.46159999999999995,0.3344,0.8325000000000001,46.6,19.6,5.6,0.4,1615.0718142849105,0.0,A
2658,100.7,99.4,0.43459999999999993,0.3446999999999999,0.6512999999999999,46.9,14.5,4.6,0.3,1587.934651433109,0.4,100.7,98.8,0.46440000000000003,0.3433,0.7827,44.9,14.8,5.7,1.0,1506.5268810221148,0.6,B
2659,110.7,114.9,0.457,0.3579,0.6828,45.7,15.7,5.3,0.4,1443.2694821098607,0.5714285714285714,102.6,105.4,0.4403,0.34380000000000005,0.7988,44.4,14.2,4.5,0.3,1256.2728337030796,0.42857142857142855,B
2660,111.2,104.5,0.5029,0.41669999999999996,0.8054,39.3,13.0,3.3,1.0,1314.6869524063572,0.6,97.5,101.3,0.4138,0.36569999999999997,0.7604,42.6,13.5,3.0,0.5,1502.0866331937327,0.4,B
2661,99.6,99.5,0.47110000000000013,0.38899999999999996,0.7332000000000001,37.6,15.0,5.4,0.4,1436.452560751251,1.0,100.0,104.6,0.4290999999999999,0.3301,0.7775000000000001,44.2,16.6,4.5,0.5,1462.5084628013235,0.0,A
2662,99.6,102.1,0.45499999999999996,0.38230000000000003,0.788,40.7,14.8,4.1,0.7,1612.9464567529983,0.75,108.9,106.9,0.48500000000000004,0.3398,0.7920999999999999,38.2,11.6,5.0,0.4,1698.0314926274464,0.25,A
2663,107.8,103.9,0.4766,0.36340000000000006,0.7767999999999999,42.9,12.6,4.6,0.6,1589.8621813510633,1.0,100.7,109.0,0.438,0.31320000000000003,0.7546999999999999,41.5,14.5,4.2,0.1,1545.558702179187,0.0,B
2664,100.3,97.9,0.46080000000000004,0.3853000000000001,0.8092,40.7,11.5,4.4,0.6,1465.5300461241748,0.5714285714285714,92.8,99.9,0.4234,0.35660000000000003,0.7792999999999999,40.0,15.7,4.6,0.1,1378.3544488132784,0.42857142857142855,B
2665,108.9,108.6,0.4652,0.381,0.7587999999999999,44.6,14.5,4.6,0.8,1607.0455832361517,0.7142857142857143,116.4,118.0,0.5109,0.4519,0.7097,42.0,16.2,5.0,0.3,1487.2562253169685,0.2857142857142857,B
2666,103.8,107.6,0.4521,0.3708,0.7863999999999999,39.7,14.6,4.7,0.2,1363.8080294313038,0.6,107.7,104.2,0.4829,0.36479999999999996,0.7181,45.2,12.9,4.6,0.6,1377.2204364624115,0.4,A
2667,99.0,100.5,0.4494000000000001,0.3819,0.7485999999999999,40.8,13.6,4.2,0.7,1583.4737052409969,0.5,118.5,107.0,0.48419999999999985,0.38870000000000005,0.7752999999999999,43.6,13.6,4.2,0.9,1604.9387842713352,0.5,B
2668,103.7,103.0,0.4747,0.4079,0.8198000000000001,41.3,15.6,3.8,0.2,1299.4950460444022,0.3333333333333333,98.5,102.5,0.43339999999999995,0.337,0.6865,44.4,13.2,5.2,0.5,1506.7856486404678,0.6666666666666666,B
2669,99.2,106.8,0.4346,0.2939,0.7549,42.0,14.4,4.0,0.1,1553.780006809736,0.25,111.1,104.6,0.4981,0.4123,0.8005000000000001,39.7,13.1,2.9,1.0,1303.6577696158326,0.75,B
2670,97.5,101.3,0.4138,0.36569999999999997,0.7604,42.6,13.5,3.0,0.6,1513.1158159842573,0.25,114.1,102.7,0.46609999999999996,0.35439999999999994,0.7847000000000001,43.6,13.2,5.3,0.7,1653.9274961169572,0.75,A
2671,102.2,105.2,0.4244,0.3217,0.7407999999999999,47.0,13.0,4.7,0.3,1461.9789766296572,0.3333333333333333,100.8,104.2,0.4553,0.35829999999999995,0.8194000000000001,40.9,14.0,4.2,0.7,1635.2614612859168,0.6666666666666666,B
2672,98.6,103.2,0.43839999999999996,0.3258,0.7004,43.0,12.5,4.1,0.7,1450.0215737873384,0.6666666666666666,107.8,104.4,0.4782,0.34609999999999996,0.8223999999999998,38.2,11.2,4.5,0.5,1498.8494472259192,0.3333333333333333,A
2673,92.8,99.9,0.4234,0.35660000000000003,0.7792999999999999,40.0,15.7,4.6,0.1,1407.6354209217573,0.2,100.7,99.4,0.43459999999999993,0.3446999999999999,0.6512999999999999,46.9,14.5,4.6,0.8,1571.0111414760138,0.8,B
2674,108.9,108.6,0.4652,0.381,0.7587999999999999,44.6,14.5,4.6,0.3,1593.6727707508367,0.0,100.9,99.8,0.46719999999999995,0.3623,0.7776,44.8,14.5,5.1,1.0,1523.45039097921,1.0,B
2675,103.1,103.5,0.44580000000000003,0.35259999999999997,0.6943,44.4,12.9,5.1,0.4,1513.5504288407228,0.8333333333333334,109.8,114.2,0.45120000000000005,0.3591,0.6843,46.0,15.8,5.3,0.5,1426.1959697992147,0.16666666666666666,A
2676,102.6,105.4,0.4403,0.34380000000000005,0.7988,44.4,14.2,4.5,0.3,1273.3463460137257,0.0,108.9,106.9,0.48500000000000004,0.3398,0.7920999999999999,38.2,11.6,5.0,0.4,1689.615713119689,1.0,A
2677,99.6,101.0,0.4659,0.3882,0.8049999999999999,37.5,10.6,3.9,0.2,1436.249074015696,0.6666666666666666,101.0,102.6,0.4324,0.3263,0.8025,45.0,17.0,4.8,0.3,1439.0900809642035,0.3333333333333333,B
2678,103.8,107.6,0.4521,0.3708,0.7863999999999999,39.7,14.6,4.7,0.2,1371.1962156900022,0.5,100.4,99.6,0.4862000000000001,0.413,0.7546000000000002,37.2,14.0,5.3,0.5,1459.870942588371,0.5,B
2679,116.7,116.3,0.5126,0.43520000000000003,0.7122,42.6,16.7,4.5,0.3,1500.6290378022836,0.0,99.6,102.1,0.45499999999999996,0.38230000000000003,0.788,40.7,14.8,4.1,0.7,1621.3622362607557,1.0,A
2680,100.2,104.0,0.4676,0.37639999999999996,0.7054,41.5,15.0,5.0,0.5,1474.572417661311,0.0,103.8,102.9,0.4739,0.4079,0.8130999999999998,41.9,15.7,4.3,0.2,1292.7302658441472,1.0,A
2681,108.9,112.4,0.46159999999999995,0.3344,0.8325000000000001,46.6,19.6,5.6,0.4,1610.0985437589009,0.4,99.2,106.8,0.4346,0.2939,0.7549,42.0,14.4,4.0,0.1,1527.782505621443,0.6,A
2682,108.1,99.6,0.4922999999999999,0.3548,0.7962999999999999,44.1,15.1,8.8,0.8,1650.8698396209863,0.3333333333333333,99.0,100.5,0.4494000000000001,0.3819,0.7485999999999999,40.8,13.6,4.2,0.6,1573.3161994314526,0.6666666666666666,B
2683,107.8,103.9,0.4766,0.36340000000000006,0.7767999999999999,42.9,12.6,4.6,0.6,1581.6408767205144,0.6666666666666666,107.7,104.2,0.4829,0.36479999999999996,0.7181,45.2,12.9,4.6,0.2,1369.832250203713,0.3333333333333333,A
2684,103.7,102.4,0.44580000000000003,0.36939999999999995,0.6649999999999998,46.2,14.4,4.9,0.3,1574.1524182316884,0.5714285714285714,107.8,104.4,0.4782,0.34609999999999996,0.8223999999999998,38.2,11.2,4.5,0.6,1483.5961872572586,0.42857142857142855,B
2685,118.5,110.1,0.4816,0.3862,0.782,43.0,13.9,4.6,0.9,1615.0962900808795,0.3333333333333333,114.1,102.7,0.46609999999999996,0.35439999999999994,0.7847000000000001,43.6,13.2,5.3,0.9,1642.9476204103848,0.6666666666666666,A
2686,92.8,99.9,0.4234,0.35660000000000003,0.7792999999999999,40.0,15.7,4.6,0.2,1404.4941441660826,0.4,98.1,101.0,0.4515999999999999,0.3681,0.7375,39.6,13.8,4.8,0.7,1640.1727485751394,0.6,A
2687,106.7,111.0,0.44410000000000005,0.35359999999999997,0.6643000000000001,48.1,15.8,5.1,0.4,1419.7995270081826,0.4,106.7,103.0,0.47309999999999997,0.3564,0.7714999999999999,45.2,15.9,4.9,0.4,1588.5363140421994,0.6,B
2688,107.7,104.2,0.4829,0.36479999999999996,0.7181,45.2,12.9,4.6,0.6,1366.0356727157903,0.8,108.9,112.4,0.46159999999999995,0.3344,0.8325000000000001,46.6,19.6,5.6,0.4,1616.6356232807084,0.2,A
2689,101.7,106.8,0.4384,0.33270000000000005,0.784,43.4,14.4,4.0,0.2,1300.0979260602594,0.6666666666666666,103.8,102.9,0.4739,0.4079,0.8130999999999998,41.9,15.7,4.3,0.2,1288.9134593945892,0.3333333333333333,A
2690,101.0,102.6,0.4324,0.3263,0.8025,45.0,17.0,4.8,0.3,1465.3314472940303,0.2,111.1,104.6,0.4981,0.4123,0.8005000000000001,39.7,13.1,2.9,0.8,1329.6552708041256,0.8,A
2691,97.6,100.6,0.41339999999999993,0.3766999999999999,0.7510999999999999,43.4,12.8,3.3,0.6,1524.0956916908297,1.0,108.6,103.9,0.4769,0.3336,0.8276,40.3,10.9,4.6,0.6,1498.493540792418,0.0,A
2692,100.9,99.8,0.46719999999999995,0.3623,0.7776,44.8,14.5,5.1,0.4,1528.5868476878472,0.6666666666666666,104.1,109.4,0.45640000000000003,0.3807,0.7974,37.7,15.3,4.5,0.3,1368.3649270763317,0.3333333333333333,A
2693,100.2,104.0,0.4676,0.37639999999999996,0.7054,41.5,15.0,5.0,0.5,1478.389224110869,0.3333333333333333,101.0,100.7,0.4558,0.3841,0.7531000000000001,40.1,13.0,3.9,0.6,1603.7957752591606,0.6666666666666666,B
2694,102.2,106.7,0.4282,0.3503,0.7407,46.1,12.4,4.9,0.3,1457.0676893404345,0.3333333333333333,100.3,98.2,0.48790000000000006,0.40650000000000003,0.7464000000000002,38.2,14.2,5.2,0.6,1462.7022312020415,0.6666666666666666,B
2695,98.6,103.2,0.43839999999999996,0.3258,0.7004,43.0,12.5,4.1,0.7,1465.274833755999,0.0,99.6,101.0,0.4659,0.3882,0.8049999999999999,37.5,10.6,3.9,0.2,1410.007707685869,1.0,A
2696,115.3,114.1,0.5136999999999999,0.4468,0.7243999999999999,41.5,17.0,5.2,0.6,1508.8852230259927,0.0,96.9,105.5,0.44420000000000004,0.3583,0.7951999999999999,39.2,14.6,4.0,0.3,1613.1060510370467,1.0,B
2697,104.0,101.9,0.442,0.3886,0.6771,46.1,13.3,4.8,0.4,1559.2550646965292,0.2,98.1,101.0,0.4515999999999999,0.3681,0.7375,39.6,13.8,4.8,0.3,1621.094663307515,0.8,A
2698,108.6,103.8,0.48469999999999996,0.3761,0.7787,42.4,12.5,5.0,0.6,1585.4374542084372,0.25,109.5,108.2,0.4838,0.3374,0.7879999999999998,39.0,11.5,5.0,0.8,1662.8641330731552,0.75,B
2699,106.7,103.0,0.47309999999999997,0.3564,0.7714999999999999,45.2,15.9,4.9,0.4,1595.339396808093,0.4,108.1,99.6,0.4922999999999999,0.3548,0.7962999999999999,44.1,15.1,8.8,0.8,1620.3902637932783,0.6,B
2700,107.8,104.6,0.48089999999999994,0.37509999999999993,0.7082999999999999,46.0,13.3,4.3,0.6,1374.2138504474017,0.5,97.6,100.6,0.41339999999999993,0.3766999999999999,0.7510999999999999,43.4,12.8,3.3,0.5,1537.3933986606592,0.5,B
2701,104.0,101.9,0.442,0.3886,0.6771,46.1,13.3,4.8,0.4,1570.489315688431,0.6,103.1,103.5,0.44580000000000003,0.35259999999999997,0.6943,44.4,12.9,5.1,0.5,1519.946871631755,0.4,B
2702,98.1,101.7,0.45949999999999996,0.3693,0.8144,36.3,11.0,3.6,0.1,1402.1564575664247,0.5,99.0,109.8,0.4378,0.3033,0.7334,40.6,14.4,4.0,0.3,1521.2454260996356,0.5,B
2703,118.5,110.1,0.4816,0.3862,0.782,43.0,13.9,4.6,0.8,1627.9496886847428,0.75,108.9,112.4,0.46159999999999995,0.3344,0.8325000000000001,46.6,19.6,5.6,0.4,1608.457445549097,0.25,A
2704,111.1,104.6,0.4981,0.4123,0.8005000000000001,39.7,13.1,2.9,0.8,1325.2731877719516,0.4,100.3,98.2,0.48790000000000006,0.40650000000000003,0.7464000000000002,38.2,14.2,5.2,0.5,1470.941434310085,0.6,B
2705,104.6,107.2,0.4417,0.36160000000000003,0.7392000000000001,45.5,12.9,5.3,0.3,1448.828486232391,0.4,104.7,101.9,0.4643,0.3591,0.7048,44.8,12.9,4.1,0.4,1473.1260838754433,0.6,A
2706,96.9,105.5,0.44420000000000004,0.3583,0.7951999999999999,39.2,14.6,4.0,0.3,1619.8947185917575,0.25,94.8,101.9,0.42060000000000003,0.3699,0.7797999999999998,40.6,15.1,4.3,0.3,1423.572229433707,0.75,B
2707,115.3,114.1,0.5136999999999999,0.4468,0.7243999999999999,41.5,17.0,5.2,0.6,1502.0965554712818,0.0,112.3,99.8,0.45779999999999993,0.3564,0.8065,43.2,13.8,5.1,0.7,1630.0942218065215,1.0,B
2708,101.0,100.7,0.4558,0.3841,0.7531000000000001,40.1,13.0,3.9,0.6,1606.6674707787365,1.0,106.7,111.0,0.44410000000000005,0.35359999999999997,0.6643000000000001,48.1,15.8,5.1,0.4,1412.996444242289,0.0,A
2709,103.8,102.9,0.4739,0.4079,0.8130999999999998,41.9,15.7,4.3,0.8,1278.350952810042,1.0,99.4,104.2,0.4612,0.3976,0.6904,41.4,14.8,4.2,0.5,1475.517528591293,0.0,B
2710,98.1,101.0,0.4515999999999999,0.3681,0.7375,39.6,13.8,4.8,0.3,1609.8604123156133,0.8333333333333334,101.7,106.8,0.4384,0.33270000000000005,0.784,43.4,14.4,4.0,0.4,1310.6604326448066,0.16666666666666666,A
2711,109.2,108.9,0.4828,0.33659999999999995,0.7870999999999999,38.9,10.9,4.6,0.8,1674.4865626985986,0.5714285714285714,104.6,107.2,0.4417,0.36160000000000003,0.7392000000000001,45.5,12.9,5.3,0.1,1453.2383233411138,0.42857142857142855,A
2712,102.7,103.5,0.4338,0.33020000000000005,0.7975,45.5,16.5,4.2,0.4,1469.7135303262044,0.5714285714285714,106.3,109.1,0.4758000000000001,0.39239999999999997,0.8013999999999999,37.7,15.0,4.5,0.4,1364.1221137370974,0.42857142857142855,A
2713,109.5,103.7,0.492,0.3372,0.8230000000000001,40.3,11.7,4.9,0.6,1485.1958338225884,0.3333333333333333,104.7,101.9,0.4643,0.3591,0.7048,44.8,12.9,4.1,0.4,1468.7162467667206,0.6666666666666666,A
2714,108.6,103.8,0.48469999999999996,0.3761,0.7787,42.4,12.5,5.0,0.6,1573.8150245829938,0.6,107.1,110.6,0.462,0.337,0.7933000000000001,46.1,20.2,6.0,0.4,1595.3905280967485,0.4,B
2715,105.7,99.3,0.48260000000000003,0.3451,0.7977999999999998,44.7,15.6,9.1,0.8,1633.716384394149,1.0,101.7,106.8,0.4384,0.33270000000000005,0.784,43.4,14.4,4.0,0.4,1308.6027096865687,0.0,B
