,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PER_A,WINNER
3903,UTA,1610612762,2012-04-14,98,103,0.482,0.455,0.765,41,14,4,0.5166666666666667,0.5,1515.2008903795372,-1,16.298786953410634,0
3904,LAL,1610612747,2012-04-15,112,108,0.452,0.389,0.778,52,8,1,0.6333333333333333,0.6,1607.8723851622035,3,16.50449856640763,1
3905,DAL,1610612742,2012-04-15,108,112,0.466,0.571,0.933,42,6,4,0.5666666666666667,0.5,1550.6430030573279,3,15.735207805138984,0
3906,NYK,1610612752,2012-04-15,85,93,0.425,0.3,0.609,33,16,1,0.5254237288135594,0.9,1571.8075596349681,2,14.627161773646904,0
3907,MIA,1610612748,2012-04-15,93,85,0.462,0.235,0.81,47,15,2,0.7068965517241379,0.3,1636.655044209428,1,16.3746869845336,1
3908,ORL,1610612753,2012-04-15,100,84,0.456,0.379,0.81,39,6,8,0.576271186440678,0.4,1507.5418632026583,-2,10.564776480847504,1
3909,CLE,1610612739,2012-04-15,84,100,0.373,0.316,0.759,47,18,2,0.3448275862068966,0.2,1327.7601909119487,1,12.667736127382199,0
3910,DET,1610612765,2012-04-15,94,100,0.393,0.4,0.786,41,19,6,0.3728813559322034,0.7,1387.0415339242895,-1,14.95895110345593,0
3911,CHI,1610612741,2012-04-15,100,94,0.429,0.294,0.739,50,21,6,0.7627118644067796,0.7,1680.4414917889037,2,17.146205757501168,1
3912,TOR,1610612761,2012-04-15,102,86,0.554,0.333,0.696,39,15,4,0.35,0.3,1405.7761853453974,1,10.842685109701817,1
3913,ATL,1610612737,2012-04-15,86,102,0.403,0.227,0.742,35,12,2,0.5932203389830508,0.8,1539.2614551427744,1,16.62298521719174,0
3914,SAC,1610612758,2012-04-15,104,103,0.474,0.421,0.667,37,6,3,0.31666666666666665,0.4,1374.500285514934,-7,15.557399168507937,1
3915,POR,1610612757,2012-04-15,103,104,0.526,0.5,0.7,39,17,8,0.4666666666666667,0.3,1479.0991220506644,-1,14.422779383022426,0
3916,DEN,1610612743,2012-04-15,101,86,0.494,0.25,0.714,45,16,5,0.5423728813559322,0.7,1537.4515989070298,-1,16.474420986978778,1
3917,HOU,1610612745,2012-04-15,86,101,0.368,0.385,0.6,41,19,5,0.5423728813559322,0.6,1520.3332496275714,-2,14.370407837259027,0
3918,MEM,1610612763,2012-04-15,75,88,0.357,0.278,0.8,41,21,3,0.5932203389830508,0.4,1598.2791834855961,1,15.65073492095687,0
3919,NOH,1610612740,2012-04-15,88,75,0.438,0.231,1.0,39,15,0,0.288135593220339,0.5,1422.1250253683108,2,15.209132879041073,1
3920,CHA,1610612766,2012-04-15,82,94,0.405,0.231,0.75,37,12,5,0.1206896551724138,0.1,1188.7671543011922,-15,13.559396547568364,0
3921,BOS,1610612738,2012-04-15,94,82,0.488,0.333,0.647,44,14,10,0.5833333333333334,0.7,1591.1146035842924,1,14.066195617160055,1
3922,GSW,1610612744,2012-04-16,99,120,0.409,0.4,0.882,47,16,4,0.3728813559322034,0.3,1403.8216423799392,-4,15.453558888503276,0
3923,SAS,1610612759,2012-04-16,120,99,0.391,0.444,0.837,55,14,4,0.7241379310344828,0.7,1668.9942614540525,2,16.402414124581746,1
3924,CHI,1610612741,2012-04-16,84,87,0.381,0.286,0.727,50,17,8,0.7666666666666667,0.7,1682.3943953975268,3,13.430758225241746,0
3925,WAS,1610612764,2012-04-16,87,84,0.382,0.222,0.789,44,15,11,0.23333333333333334,0.2,1323.6865588274384,-2,12.878107100979115,1
3926,PHX,1610612756,2012-04-16,125,107,0.6,0.467,0.842,41,11,8,0.5166666666666667,0.8,1548.9343717420668,-1,15.235610862095864,1
3927,POR,1610612757,2012-04-16,107,125,0.461,0.381,0.739,36,14,3,0.45901639344262296,0.3,1473.3988388698626,-2,11.738845789429988,0
3928,NJN,1610612751,2012-04-16,98,101,0.5,0.313,0.688,34,15,1,0.36065573770491804,0.4,1367.311121338118,-1,13.297502720991375,0
3929,MIA,1610612748,2012-04-16,101,98,0.507,0.333,0.852,33,14,5,0.711864406779661,0.4,1643.6939795398632,2,11.676686968506207,1
3930,OKC,1610612760,2012-04-16,77,92,0.375,0.227,0.621,42,19,4,0.7333333333333333,0.6,1692.8745427839094,2,17.739087981957685,0
3931,LAC,1610612746,2012-04-16,92,77,0.444,0.45,0.688,46,15,7,0.6166666666666667,0.9,1577.803715839919,3,16.585698160347967,1
3932,PHI,1610612755,2012-04-16,100,113,0.5,0.5,0.733,30,8,4,0.5254237288135594,0.4,1495.7595571980644,-1,13.606847626761676,0
3933,ORL,1610612753,2012-04-16,113,100,0.533,0.611,1.0,46,11,5,0.5833333333333334,0.5,1513.985561947289,1,12.11443641895883,1
3934,HOU,1610612745,2012-04-16,102,105,0.426,0.276,0.824,48,12,11,0.5333333333333333,0.5,1507.7055365353613,-3,13.221045728556833,0
3935,DEN,1610612743,2012-04-16,105,102,0.475,0.5,0.69,41,13,4,0.55,0.4,1550.07931199924,1,16.70913786628283,1
3936,DAL,1610612742,2012-04-16,121,123,0.429,0.412,0.92,41,15,5,0.5573770491803278,0.5,1545.5827368860066,-1,14.279604680680032,0
3937,UTA,1610612762,2012-04-16,123,121,0.432,0.429,0.784,53,21,5,0.5081967213114754,0.8,1510.037601830666,-2,16.501536689612255,1
3938,MIN,1610612750,2012-04-16,88,111,0.368,0.28,0.68,45,10,6,0.4098360655737705,0.2,1391.648601643419,-9,10.34624669254422,0
3939,IND,1610612754,2012-04-16,111,88,0.443,0.458,0.88,58,11,7,0.6333333333333333,0.7,1571.5983257736139,4,16.225651917115563,1
3940,TOR,1610612761,2012-04-16,87,109,0.443,0.444,0.813,46,19,5,0.36065573770491804,0.5,1427.2816752863346,2,12.599785963210927,0
3941,ATL,1610612737,2012-04-16,109,87,0.488,0.286,0.694,42,10,6,0.5833333333333334,0.5,1517.7559652018372,-1,15.963104147871453,1
3942,NOH,1610612740,2012-04-16,75,67,0.338,0.091,0.88,50,13,6,0.3,0.3,1443.0572163580787,3,14.742208095809671,1
3943,CHA,1610612766,2012-04-16,67,75,0.303,0.063,0.667,45,13,10,0.11864406779661017,0.1,1187.1862000014337,-16,13.855696809847673,0
3944,PHI,1610612755,2012-04-17,97,102,0.447,0.357,0.75,48,15,4,0.5166666666666667,0.5,1484.3158093558602,-2,14.756758370704238,0
3945,IND,1610612754,2012-04-17,102,97,0.416,0.542,0.833,44,10,6,0.639344262295082,0.6,1579.8729817071671,5,18.30809344735667,1
3946,SAS,1610612759,2012-04-17,112,91,0.595,0.389,0.455,37,12,5,0.7288135593220338,0.8,1673.9860352594983,3,18.222292816543867,1
3947,LAL,1610612747,2012-04-17,91,112,0.488,0.2,1.0,37,20,3,0.639344262295082,0.6,1612.9326513335247,4,15.108399954570462,0
3948,NYK,1610612752,2012-04-17,118,110,0.568,0.594,0.882,36,16,0,0.5166666666666667,0.9,1564.768624304533,-1,14.501097844282313,1
3949,BOS,1610612738,2012-04-17,110,118,0.545,0.524,0.794,26,11,2,0.5901639344262295,0.7,1592.695557884051,2,17.080239140787093,0
3950,CLE,1610612739,2012-04-17,77,116,0.346,0.333,0.762,34,19,2,0.3389830508474576,0.3,1321.316492167318,-1,10.871148885332408,0
3951,DET,1610612765,2012-04-17,116,77,0.6,0.444,0.9,41,14,10,0.36666666666666664,0.7,1385.0886303156665,-2,12.712141635687447,1
3952,MEM,1610612763,2012-04-17,91,84,0.44,0.385,0.545,42,12,7,0.5833333333333334,0.4,1577.3469924958283,-1,14.80538226628943,1
3953,MIN,1610612750,2012-04-17,84,91,0.356,0.318,0.833,46,18,7,0.4032258064516129,0.3,1383.3739457098657,-10,11.420490593577593,0
3954,LAL,1610612747,2012-04-18,99,87,0.468,0.25,0.75,55,14,6,0.6290322580645161,0.8,1599.5848584886598,-1,15.842714982076266,1
3955,GSW,1610612744,2012-04-18,87,99,0.422,0.211,0.7,40,11,3,0.36666666666666664,0.2,1398.8298685744935,-5,12.943724978766152,0
3956,PHX,1610612756,2012-04-18,97,109,0.41,0.3,0.719,43,14,4,0.5245901639344263,0.8,1560.2226951432644,1,15.617864689110437,0
3957,OKC,1610612760,2012-04-18,109,97,0.45,0.375,0.912,46,15,6,0.7213114754098361,0.5,1673.3068336986214,-1,15.657467395238273,1
3958,NJN,1610612751,2012-04-18,95,104,0.449,0.4,0.882,44,17,4,0.3548387096774194,0.4,1365.7614054389255,-2,12.956992324078065,0
3959,NYK,1610612752,2012-04-18,104,95,0.434,0.371,0.792,41,11,5,0.5245901639344263,0.4,1574.800286925943,1,14.215228219870696,1
3960,ORL,1610612753,2012-04-18,98,102,0.462,0.25,0.667,43,16,2,0.5901639344262295,0.4,1525.4293097894931,2,14.938817368782557,0
3961,BOS,1610612738,2012-04-18,102,98,0.543,0.429,0.852,29,15,6,0.5806451612903226,0.9,1582.6638952626408,-1,13.528313063696144,1
3962,PHI,1610612755,2012-04-18,103,87,0.524,0.6,0.8,46,16,3,0.5081967213114754,0.3,1479.5322727003545,-3,12.386029141658604,1
3963,CLE,1610612739,2012-04-18,87,103,0.456,0.357,0.625,33,13,3,0.3333333333333333,0.2,1300.6656494991546,-2,11.74167682206025,0
3964,MIA,1610612748,2012-04-18,96,72,0.526,0.412,0.6,41,16,3,0.7166666666666667,0.8,1645.2436954390557,3,10.425141024551017,1
3965,TOR,1610612761,2012-04-18,72,96,0.417,0.063,0.733,31,14,5,0.3548387096774194,0.4,1415.1117517210682,-1,12.249570987964436,0
3966,POR,1610612757,2012-04-18,91,112,0.392,0.3,0.793,39,17,5,0.45161290322580644,0.6,1462.110515468665,-3,11.68314404572005,0
3967,UTA,1610612762,2012-04-18,112,91,0.475,0.588,0.813,49,15,4,0.5161290322580645,0.4,1515.5179218743858,1,14.786491272688238,1
3968,ATL,1610612737,2012-04-18,116,84,0.494,0.286,0.828,50,7,4,0.5901639344262295,0.7,1529.9258887671035,1,14.363132900033541,1
3969,DET,1610612765,2012-04-18,84,116,0.348,0.28,0.684,52,14,4,0.3770491803278688,0.3,1405.73947298383,1,19.572124165567388,0
3970,HOU,1610612745,2012-04-18,110,117,0.5,0.429,0.8,41,12,1,0.5245901639344263,0.5,1502.9544560453025,-4,16.05614220167761,0
3971,DAL,1610612742,2012-04-18,117,110,0.519,0.423,0.923,39,12,1,0.5483870967741935,0.7,1540.1024168422869,-2,15.389394664394356,1
3972,SAS,1610612759,2012-04-18,127,102,0.588,0.381,0.806,40,11,3,0.7333333333333333,0.8,1687.3338281043632,4,16.65143590924245,1
3973,SAC,1610612758,2012-04-18,102,127,0.446,0.286,0.7,36,12,5,0.32786885245901637,0.4,1380.2005686957357,1,15.727837198232518,0
3974,LAC,1610612746,2012-04-18,104,98,0.487,0.583,0.7,35,17,7,0.6229508196721312,0.5,1597.371424925207,4,15.514438627447005,1
3975,DEN,1610612743,2012-04-18,98,104,0.493,0.278,0.808,39,17,3,0.5573770491803278,0.7,1554.8303924892987,2,16.912322999128826,0
3976,WAS,1610612764,2012-04-18,121,112,0.557,0.538,0.64,41,11,4,0.2459016393442623,0.3,1337.6027475389117,1,12.274045901034569,1
3977,MIL,1610612749,2012-04-18,112,121,0.452,0.263,0.852,48,10,5,0.48333333333333334,0.8,1521.0587639693024,-1,18.362867250882367,0
3978,NOH,1610612740,2012-04-18,91,103,0.483,0.286,0.816,35,24,6,0.3114754098360656,0.4,1445.8683721544946,4,9.483230999848956,0
3979,MEM,1610612763,2012-04-18,103,91,0.506,0.364,0.846,31,11,8,0.5901639344262295,0.8,1580.939420005109,1,15.835835000954546,1
3980,CHI,1610612741,2012-04-18,100,68,0.482,0.474,0.579,57,9,6,0.7540983606557377,0.8,1668.4782066860535,-1,12.802265467940673,1
3981,CHA,1610612766,2012-04-18,68,100,0.298,0.125,0.739,38,6,6,0.11666666666666667,0.0,1184.3750442050177,-17,12.233376909928058,0
3982,LAC,1610612746,2012-04-19,90,93,0.446,0.313,0.647,42,12,5,0.6290322580645161,0.6,1603.9385411041003,5,16.230104571580362,0
3983,PHX,1610612756,2012-04-19,93,90,0.446,0.375,0.75,41,16,1,0.5161290322580645,0.7,1552.9073525190793,-1,15.957046583796668,1
3984,MIA,1610612748,2012-04-19,83,72,0.421,0.308,0.714,45,13,4,0.7213114754098361,0.8,1651.849872187798,4,16.34520780380667,1
3985,CHI,1610612741,2012-04-19,72,83,0.357,0.125,0.714,40,14,2,0.7580645161290323,0.8,1670.39612483369,1,15.188477462766237,0
3986,MIN,1610612750,2012-04-19,91,80,0.466,0.2,0.714,48,14,7,0.3968253968253968,0.2,1379.781518200585,-11,11.181648005061678,1
3987,DET,1610612765,2012-04-19,80,91,0.363,0.368,0.778,43,13,2,0.3709677419354839,0.7,1392.0416088444124,-1,14.380529087273304,0
3988,MIL,1610612749,2012-04-19,109,118,0.42,0.3,0.879,48,13,7,0.47540983606557374,0.8,1504.1305289502711,-2,16.032757217681446,0
3989,IND,1610612754,2012-04-19,118,109,0.473,0.412,0.781,44,9,3,0.6451612903225806,0.8,1584.6565183626728,6,16.86583569796575,1
3990,NOH,1610612740,2012-04-19,105,99,0.471,0.2,0.792,57,18,4,0.3064516129032258,0.6,1439.2555571144078,-1,14.695857020921109,1
3991,HOU,1610612745,2012-04-19,99,105,0.416,0.355,0.56,40,12,2,0.5161290322580645,0.5,1495.6547122313755,-5,14.97997724602639,0
3992,SAS,1610612759,2012-04-20,121,97,0.61,0.667,0.944,42,16,5,0.7377049180327869,0.9,1691.821388875396,5,19.47704607080089,1
3993,LAL,1610612747,2012-04-20,97,121,0.434,0.429,0.833,29,15,4,0.6349206349206349,0.8,1604.386523743315,1,18.9351828073505,0
3994,CLE,1610612739,2012-04-20,98,90,0.456,0.316,0.741,52,15,6,0.32786885245901637,0.1,1294.1927322507202,-3,12.976519808082962,1
3995,NYK,1610612752,2012-04-20,90,98,0.422,0.364,0.533,32,12,6,0.532258064516129,0.5,1578.6510902083364,2,15.220721786280748,0
3996,BOS,1610612738,2012-04-20,92,97,0.481,0.417,0.643,33,12,1,0.5873015873015873,0.6,1587.7240531357977,1,11.511913499938677,0
3997,ATL,1610612737,2012-04-20,97,92,0.514,0.529,0.824,41,19,7,0.5967741935483871,0.7,1543.623752906521,2,14.66779466682193,1
3998,DAL,1610612742,2012-04-20,104,94,0.469,0.158,0.962,52,18,5,0.5555555555555556,0.7,1547.402160656214,1,15.475643893887224,1
3999,GSW,1610612744,2012-04-20,94,104,0.446,0.474,0.524,35,10,5,0.36065573770491804,0.2,1394.0282033198384,-6,13.429892989977352,0
4000,SAC,1610612758,2012-04-20,92,103,0.409,0.313,0.611,42,12,7,0.3225806451612903,0.3,1375.7130079247029,-1,10.90074651300663,0
4001,OKC,1610612760,2012-04-20,103,92,0.533,0.333,0.864,45,17,11,0.7258064516129032,0.6,1680.6221763228066,1,18.039097903473518,1
4002,CHA,1610612766,2012-04-20,80,85,0.405,0.333,0.722,38,22,4,0.11475409836065574,0.0,1182.4571260573812,-18,13.116961059186005,0
4003,MEM,1610612763,2012-04-20,85,80,0.453,0.25,0.714,41,19,5,0.5967741935483871,0.5,1587.5522350451959,2,14.357867322958109,1
4004,DAL,1610612742,2012-04-21,83,93,0.392,0.267,0.895,43,12,3,0.5625,0.5,1552.81098773174,2,13.834041425990668,0
4005,CHI,1610612741,2012-04-21,93,83,0.452,0.45,0.667,46,11,2,0.746031746031746,0.6,1658.6228460247144,-1,15.875747930037289,1
4006,DEN,1610612743,2012-04-21,118,107,0.552,0.462,0.941,38,10,7,0.5483870967741935,0.4,1548.2632763104054,-1,16.945488823934657,1
4007,PHX,1610612756,2012-04-21,107,118,0.463,0.423,0.727,45,17,7,0.5238095238095238,0.7,1559.5859143054029,1,15.246502123807252,0
4008,GSW,1610612744,2012-04-21,96,99,0.493,0.313,0.864,36,18,5,0.3548387096774194,0.1,1388.6193762443124,-7,13.157397826515036,0
4009,HOU,1610612745,2012-04-21,99,96,0.476,0.385,0.6,40,13,5,0.5079365079365079,0.5,1486.2534644712766,-6,14.997836367794799,1
4010,MIA,1610612748,2012-04-21,84,86,0.403,0.36,0.813,46,22,5,0.7258064516129032,0.8,1663.6231509967736,5,8.736237269221117,0
4011,WAS,1610612764,2012-04-21,86,84,0.414,0.389,0.778,38,15,5,0.25806451612903225,0.3,1354.530982557943,2,12.381326895424865,1
4012,NJN,1610612751,2012-04-21,95,106,0.465,0.333,0.733,41,16,1,0.3492063492063492,0.5,1361.9106021565321,-3,14.90799933945051,0
4013,MIL,1610612749,2012-04-21,106,95,0.452,0.308,0.703,50,12,4,0.46774193548387094,0.4,1497.068149522585,-3,17.843086619952434,1
4014,UTA,1610612762,2012-04-21,117,107,0.534,0.5,0.826,44,9,6,0.5238095238095238,0.8,1529.292150990152,2,18.310116344743005,1
4015,ORL,1610612753,2012-04-21,107,117,0.438,0.395,0.615,43,12,6,0.5806451612903226,0.4,1520.3691519163362,-1,15.580714514907967,0
4016,PHI,1610612755,2012-04-21,109,106,0.449,0.333,0.697,48,14,11,0.5161290322580645,0.4,1486.005189948789,1,14.90562952030771,1
4017,IND,1610612754,2012-04-21,106,109,0.433,0.25,0.76,50,11,4,0.6507936507936508,0.8,1591.718897790359,7,18.07393903589134,0
4018,MEM,1610612763,2012-04-21,93,89,0.444,0.235,0.9,44,10,6,0.6031746031746031,0.8,1588.4931275010474,3,15.896048324601027,1
4019,POR,1610612757,2012-04-21,89,93,0.372,0.25,0.806,46,15,0,0.4444444444444444,0.2,1448.3362863528987,-4,13.320110816652997,0
4020,SAS,1610612759,2012-04-22,114,98,0.545,0.4,0.759,45,14,4,0.7419354838709677,0.9,1704.936259276305,6,16.652746092799884,1
4021,CLE,1610612739,2012-04-22,98,114,0.42,0.227,0.679,42,13,4,0.3387096774193548,0.2,1313.873697532846,1,14.497706517531354,0
4022,OKC,1610612760,2012-04-22,106,114,0.366,0.333,0.857,54,17,12,0.7301587301587301,0.6,1683.2316459900271,2,16.546633750169576,0
4023,LAL,1610612747,2012-04-22,114,106,0.387,0.313,0.675,67,13,10,0.625,0.6,1591.271653342406,-1,15.946043515017772,1
4024,LAC,1610612746,2012-04-22,107,98,0.429,0.25,0.791,39,11,5,0.6190476190476191,0.9,1597.2599793177767,-1,16.55423617600185,1
4025,NOH,1610612740,2012-04-22,98,107,0.493,0.25,0.735,36,19,5,0.31746031746031744,0.4,1448.6568048745066,1,13.594674555204183,0
4026,MIA,1610612748,2012-04-22,97,88,0.412,0.313,0.917,48,15,7,0.7142857142857143,0.7,1652.6385998176738,-1,11.948442181225325,1
4027,HOU,1610612745,2012-04-22,88,97,0.461,0.35,0.846,37,19,4,0.515625,0.4,1490.0190142202368,1,13.375504365798106,0
4028,TOR,1610612761,2012-04-22,73,76,0.377,0.308,0.688,45,18,6,0.3492063492063492,0.3,1408.505574972326,-2,12.592540064018728,0
4029,DET,1610612765,2012-04-22,76,73,0.366,0.133,0.629,40,13,4,0.36507936507936506,0.6,1380.5289254469037,-2,14.369442911837128,1
4030,ATL,1610612737,2012-04-22,112,113,0.539,0.652,0.652,33,19,7,0.6031746031746031,0.8,1551.8394747275497,3,17.790043533119952,0
4031,NYK,1610612752,2012-04-22,113,112,0.544,0.632,0.75,37,18,1,0.5238095238095238,0.5,1558.9701249262105,-1,14.435576985841239,1
4032,ORL,1610612753,2012-04-22,74,101,0.373,0.261,0.706,33,16,2,0.5714285714285714,0.3,1510.3297624419115,-2,15.245698181289518,0
4033,DEN,1610612743,2012-04-22,101,74,0.564,0.333,0.727,43,16,5,0.5555555555555556,0.7,1559.737298721566,1,17.02233001871502,1
4034,GSW,1610612744,2012-04-22,93,88,0.446,0.313,0.6,45,9,7,0.3492063492063492,0.1,1384.8538264953522,-8,12.442728578303093,1
4035,MIN,1610612750,2012-04-22,88,93,0.366,0.269,1.0,46,13,10,0.40625,0.2,1391.2942015980937,1,12.080742269735241,0
4036,CHA,1610612766,2012-04-22,88,114,0.438,0.133,0.571,45,21,8,0.11290322580645161,0.0,1181.5162336015296,-19,12.544820787531439,0
4037,SAC,1610612758,2012-04-22,114,88,0.552,0.333,0.75,37,8,6,0.31746031746031744,0.1,1373.1035382574823,-2,12.127002181212214,1
4038,SAS,1610612759,2012-04-23,124,89,0.593,0.545,0.762,47,16,8,0.746031746031746,0.9,1706.976249046098,7,18.905005715680637,1
4039,POR,1610612757,2012-04-23,89,124,0.385,0.375,0.818,38,14,5,0.4375,0.2,1444.8267580697702,-5,13.211674850649771,0
4040,NJN,1610612751,2012-04-23,87,105,0.431,0.286,0.913,35,15,2,0.34375,0.4,1355.6554122178768,-4,15.949586176651225,0
4041,PHI,1610612755,2012-04-23,105,87,0.538,0.357,0.824,33,7,8,0.5238095238095238,0.5,1493.9151918423418,2,17.890897664295586,1
4042,MIL,1610612749,2012-04-23,92,86,0.372,0.353,0.778,43,11,7,0.47619047619047616,0.5,1503.3233394612403,1,17.15260722365379,1
4043,TOR,1610612761,2012-04-23,86,92,0.447,0.286,0.778,49,22,3,0.34375,0.3,1402.3274798006453,-3,10.439419934563437,0
4044,DET,1610612765,2012-04-23,97,103,0.458,0.5,0.591,42,18,9,0.375,0.3,1386.7070206185845,1,14.460567456008206,0
4045,IND,1610612754,2012-04-23,103,97,0.38,0.267,0.763,56,15,4,0.640625,0.8,1583.8088958968062,-1,13.507918277628725,1
4046,WAS,1610612764,2012-04-23,101,73,0.554,0.111,0.583,45,18,5,0.2698412698412698,0.3,1365.5155337370427,3,12.243713060020527,1
4047,CHA,1610612766,2012-04-23,73,101,0.342,0.267,0.826,35,24,4,0.1111111111111111,0.1,1172.9948481152942,-20,9.362992992341347,0
4048,CLE,1610612739,2012-04-23,101,109,0.463,0.458,0.727,36,17,5,0.3333333333333333,0.2,1311.833707763053,-1,14.178731218109814,0
4049,MEM,1610612763,2012-04-23,109,101,0.469,0.385,0.778,42,13,8,0.609375,0.9,1592.0026557841759,4,14.287226222578047,1
4050,NOH,1610612740,2012-04-24,83,81,0.437,0.4,0.613,43,14,6,0.3125,0.3,1443.466705536861,-1,12.29176863819025,1
4051,GSW,1610612744,2012-04-24,81,83,0.418,0.429,0.692,37,15,6,0.359375,0.2,1392.0587601132809,1,10.4607623425488,0
4052,BOS,1610612738,2012-04-24,78,66,0.432,0.333,0.625,38,15,6,0.578125,0.9,1579.508331314769,-1,10.793584401960848,1
4053,MIA,1610612748,2012-04-24,66,78,0.384,0.353,0.571,44,25,6,0.71875,0.5,1657.491080960903,1,9.710321704205741,0
4054,UTA,1610612762,2012-04-24,100,88,0.425,0.308,0.759,56,13,8,0.53125,0.8,1539.3315404645768,3,18.41829535048947,1
4055,PHX,1610612756,2012-04-24,88,100,0.405,0.217,0.652,42,15,3,0.515625,0.6,1548.1118918942423,-1,14.911121673106656,0
4056,ATL,1610612737,2012-04-24,109,102,0.5,0.458,0.857,42,15,4,0.59375,0.7,1547.9029629570202,-1,19.892178917970156,1
4057,LAC,1610612746,2012-04-24,102,109,0.5,0.421,0.7,35,14,4,0.625,0.5,1602.4500786554224,1,16.34027174054432,0
4058,SAC,1610612758,2012-04-24,110,118,0.524,0.25,0.741,34,12,8,0.328125,0.2,1381.6249237437178,1,13.22504890726782,0
4059,OKC,1610612760,2012-04-24,118,110,0.469,0.45,0.917,43,14,8,0.71875,0.7,1670.8963068199046,-1,15.957483652286216,1
4060,LAC,1610612746,2012-04-25,93,99,0.486,0.44,0.56,40,14,3,0.6153846153846154,0.5,1592.2836219422306,-1,13.748675556548738,0
4061,NYK,1610612752,2012-04-25,99,93,0.468,0.375,0.75,36,8,2,0.53125,0.9,1562.90663669674,1,16.14064589652402,1
4062,PHX,1610612756,2012-04-25,106,110,0.479,0.385,0.846,43,15,8,0.5076923076923077,0.7,1536.0972761934509,-2,15.388811223057635,0
4063,SAS,1610612759,2012-04-25,110,106,0.466,0.364,0.87,45,14,2,0.75,0.8,1714.3041424068847,8,12.980224849697484,1
4064,ORL,1610612753,2012-04-25,102,95,0.402,0.368,0.786,47,13,2,0.5625,0.5,1493.5932724144523,-3,12.829677304273,1
4065,CHA,1610612766,2012-04-25,95,102,0.443,0.294,0.875,37,13,5,0.109375,0.0,1164.0484762027943,-21,9.941604579246187,0
4066,WAS,1610612764,2012-04-25,96,85,0.44,0.25,0.75,50,15,4,0.28125,0.4,1374.4619056495426,4,15.567264520842752,1
4067,CLE,1610612739,2012-04-25,85,96,0.442,0.235,0.722,42,18,2,0.328125,0.2,1309.3682837781016,-2,8.079071807609088,0
4068,PHI,1610612755,2012-04-25,90,85,0.356,0.313,0.722,51,11,6,0.53125,0.5,1502.4425103542985,3,11.48066021705881,1
4069,MIL,1610612749,2012-04-25,85,90,0.444,0.375,0.778,52,21,11,0.484375,0.6,1508.4548784620054,2,15.174166445376676,0
4070,CHI,1610612741,2012-04-25,92,87,0.469,0.353,1.0,44,13,5,0.75,0.7,1665.3635048112706,1,14.704626594026987,1
4071,IND,1610612754,2012-04-25,87,92,0.438,0.429,0.688,34,11,4,0.6461538461538462,0.8,1587.0592908754254,1,11.16525176570567,0
4072,OKC,1610612760,2012-04-25,101,106,0.494,0.417,0.867,37,18,13,0.7230769230769231,0.8,1673.241940467445,1,14.456326063860866,0
