,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,PER_A,WINNER
1363,BKN,1610612751,2019-01-31,114,117,0.472,0.324,0.655,46,14,7,0.5384615384615384,0.5,1529.3682779756807,1576.1819992511757,16.25572685787743,0
1364,LAL,1610612747,2019-01-31,123,120,0.457,0.423,0.8,56,16,4,0.5098039215686274,0.4,1475.7053334603206,1504.0661892426738,17.904948535558685,1
1365,LAC,1610612746,2019-01-31,120,123,0.442,0.326,0.538,51,10,8,0.5490196078431373,0.3,1504.0661892426738,1475.7053334603206,18.99591195984098,0
1366,IND,1610612754,2019-01-31,100,107,0.451,0.211,0.875,42,10,2,0.64,0.5,1553.255337001112,1421.1639879903764,17.94281569740729,0
1367,ORL,1610612753,2019-01-31,107,100,0.463,0.44,0.909,48,15,5,0.39215686274509803,0.4,1421.1639879903764,1553.255337001112,18.680916026717266,1
1368,DET,1610612765,2019-01-31,93,89,0.384,0.273,0.783,52,11,5,0.42857142857142855,0.4,1437.851100677423,1499.2582460472963,16.084825557973335,1
1369,DAL,1610612742,2019-01-31,89,93,0.409,0.28,0.714,44,12,5,0.46,0.3,1499.2582460472963,1437.851100677423,14.313595155265771,0
1370,MIL,1610612749,2019-01-31,105,92,0.494,0.368,0.765,50,20,6,0.7346938775510204,0.7,1667.4214078122352,1602.1707458048365,20.169987321867175,1
1371,TOR,1610612761,2019-01-31,92,105,0.398,0.259,0.846,39,16,4,0.7115384615384616,1.0,1602.1707458048365,1667.4214078122352,20.221231234297335,0
1372,BOS,1610612738,2019-02-01,113,99,0.46,0.351,0.8,43,7,7,0.6274509803921569,0.4,1618.7822758397504,1298.9959692793404,19.373302858483285,1
1373,NYK,1610612752,2019-02-01,99,113,0.453,0.29,1.0,48,18,2,0.2,0.0,1298.9959692793404,1618.7822758397504,14.00417432950695,0
1374,MIA,1610612748,2019-02-01,102,118,0.446,0.306,0.643,47,18,2,0.4897959183673469,0.5,1464.1277241660969,1582.6624630741044,13.618151461020068,0
1375,OKC,1610612760,2019-02-01,118,102,0.484,0.533,0.737,50,15,4,0.64,0.6,1582.6624630741044,1464.1277241660969,22.186396664154113,1
1376,ATL,1610612737,2019-02-01,112,128,0.398,0.304,0.833,40,11,4,0.32,0.3,1395.932604256125,1576.7668696665683,18.0603628566514,0
1377,UTA,1610612762,2019-02-01,128,112,0.529,0.343,0.8,51,15,6,0.5576923076923077,0.8,1576.7668696665683,1395.932604256125,20.31482403721081,1
1378,DEN,1610612743,2019-02-01,136,122,0.622,0.452,0.87,36,8,4,0.7,0.9,1602.0925914080108,1553.5709956064068,19.76853632393486,1
1379,HOU,1610612745,2019-02-01,122,136,0.529,0.364,0.762,30,10,3,0.58,0.4,1553.5709956064068,1602.0925914080108,18.504281842195862,0
1380,CHA,1610612766,2019-02-01,100,92,0.438,0.414,0.857,40,12,7,0.48,0.7,1476.0823445031235,1405.8387679281666,15.432289990038994,1
1381,MEM,1610612763,2019-02-01,92,100,0.438,0.31,0.765,40,14,3,0.38461538461538464,0.1,1405.8387679281666,1476.0823445031235,12.855350144621044,0
1382,GSW,1610612744,2019-02-02,115,101,0.473,0.324,0.947,44,10,9,0.7058823529411765,0.6,1652.8747021154552,1481.891656067466,25.991794210502476,1
1383,LAL,1610612747,2019-02-02,101,115,0.438,0.259,0.588,49,15,4,0.5192307692307693,0.4,1481.891656067466,1652.8747021154552,17.222937408195737,0
1384,NOP,1610612740,2019-02-02,108,113,0.448,0.286,1.0,42,9,4,0.4423076923076923,0.4,1497.9736740244361,1580.8490717908196,13.58899534244393,0
1385,SAS,1610612759,2019-02-02,113,108,0.478,0.391,0.889,50,11,2,0.5849056603773585,0.8,1580.8490717908196,1497.9736740244361,19.00094555952488,1
1386,PHX,1610612756,2019-02-02,112,118,0.469,0.375,0.556,37,10,5,0.20754716981132076,0.2,1320.0119848969955,1389.5223921566842,15.86327646545402,0
1387,ATL,1610612737,2019-02-02,118,112,0.512,0.438,0.692,53,24,5,0.3137254901960784,0.3,1389.5223921566842,1320.0119848969955,20.198770471704727,1
1388,ORL,1610612753,2019-02-02,102,89,0.436,0.37,0.833,49,14,8,0.40384615384615385,0.5,1433.9842676861517,1524.7012054360368,18.87695653625191,1
1389,BKN,1610612751,2019-02-02,89,102,0.363,0.263,0.813,50,19,2,0.5283018867924528,0.4,1524.7012054360368,1433.9842676861517,16.459234274045762,0
1390,DAL,1610612742,2019-02-02,111,98,0.476,0.41,0.789,50,13,4,0.45098039215686275,0.3,1491.4436832701563,1298.0776077742662,16.68190841347799,1
1391,CLE,1610612739,2019-02-02,98,111,0.4,0.174,0.788,44,6,2,0.21153846153846154,0.1,1298.0776077742662,1491.4436832701563,14.017313455980444,0
1392,MIA,1610612748,2019-02-02,88,95,0.423,0.3,0.731,43,24,4,0.48,0.4,1455.5053340375375,1540.4350573053366,14.721054624953627,0
1393,IND,1610612754,2019-02-02,95,88,0.427,0.292,0.706,43,14,4,0.6274509803921569,0.5,1540.4350573053366,1455.5053340375375,18.713779854234396,1
1394,DET,1610612765,2019-02-02,101,111,0.422,0.405,0.7,38,14,4,0.44,0.4,1445.665663454563,1497.8798666355283,15.711235374307723,0
1395,LAC,1610612746,2019-02-02,111,101,0.488,0.5,0.618,47,13,4,0.5384615384615384,0.5,1497.8798666355283,1445.665663454563,17.140869695583806,1
1396,HOU,1610612745,2019-02-02,125,98,0.46,0.385,0.811,48,14,8,0.5686274509803921,0.4,1542.9078536184174,1583.177081766009,17.12359815868896,1
1397,UTA,1610612762,2019-02-02,98,125,0.36,0.268,0.694,51,23,9,0.5660377358490566,0.9,1583.177081766009,1542.9078536184174,19.679476466572613,0
1398,PHI,1610612755,2019-02-02,108,115,0.441,0.212,0.76,46,14,5,0.6538461538461539,0.7,1608.3840983199425,1465.1882584294394,25.72620108671955,0
1399,SAC,1610612758,2019-02-02,115,108,0.457,0.367,0.833,50,16,2,0.5098039215686274,0.7,1465.1882584294394,1608.3840983199425,17.61608972169038,1
1400,MIN,1610612750,2019-02-02,106,107,0.472,0.324,0.688,41,10,4,0.49019607843137253,0.5,1510.2565666403323,1612.755733396,17.995521316914814,0
1401,DEN,1610612743,2019-02-02,107,106,0.472,0.394,0.714,48,10,7,0.7058823529411765,0.5,1612.755733396,1510.2565666403323,21.68748405422685,1
1402,CHA,1610612766,2019-02-02,125,118,0.524,0.438,0.862,36,7,2,0.49019607843137253,0.8,1482.9639242627002,1326.917737257664,16.61847222582225,1
1403,CHI,1610612741,2019-02-02,118,125,0.519,0.375,1.0,39,10,2,0.23076923076923078,0.3,1326.917737257664,1482.9639242627002,15.990159326350284,0
1404,MIL,1610612749,2019-02-02,131,115,0.495,0.436,1.0,46,12,4,0.74,0.7,1676.9046845178284,1489.4364533253217,17.409323505701273,1
1405,WAS,1610612764,2019-02-02,115,131,0.462,0.303,0.731,46,12,6,0.43137254901960786,0.7,1489.4364533253217,1676.9046845178284,18.25952717164312,0
1406,NYK,1610612752,2019-02-03,84,96,0.378,0.3,0.727,45,15,6,0.19607843137254902,0.0,1296.1907525525066,1398.95718816859,5.8299067248543786,0
1407,MEM,1610612763,2019-02-03,96,84,0.407,0.346,0.722,49,8,4,0.37735849056603776,0.1,1398.95718816859,1296.1907525525066,15.206268769595802,1
1408,BOS,1610612738,2019-02-03,134,129,0.593,0.382,0.765,38,14,6,0.6346153846153846,0.9,1621.5874925665842,1591.2848532026637,19.73598819485116,1
1409,OKC,1610612760,2019-02-03,129,134,0.489,0.4,0.735,42,11,5,0.6470588235294118,0.7,1591.2848532026637,1621.5874925665842,22.495501869239167,0
1410,LAC,1610612746,2019-02-03,103,121,0.427,0.167,0.862,36,13,7,0.5471698113207547,0.6,1506.3554038019042,1592.6874690992433,15.649631366505325,0
1411,TOR,1610612761,2019-02-03,121,103,0.457,0.273,0.839,56,16,5,0.6981132075471698,0.9,1592.6874690992433,1506.3554038019042,17.83807793068058,1
1412,PHX,1610612756,2019-02-04,110,118,0.536,0.28,0.722,38,17,1,0.2037037037037037,0.2,1314.1329290308975,1566.2576426951475,16.8467005128148,0
1413,HOU,1610612745,2019-02-04,118,110,0.494,0.317,0.76,43,14,2,0.5769230769230769,0.5,1566.2576426951475,1314.1329290308975,19.02128243523179,1
1414,BKN,1610612751,2019-02-04,94,113,0.324,0.119,0.821,56,13,9,0.5185185185185185,0.9,1508.116318394379,1683.1068867229803,14.84702312512326,0
1415,MIL,1610612749,2019-02-04,113,94,0.426,0.256,0.68,59,11,7,0.7450980392156863,0.8,1683.1068867229803,1508.116318394379,21.990930767987216,1
1416,DEN,1610612743,2019-02-04,103,129,0.446,0.321,0.545,32,14,3,0.7115384615384616,0.6,1615.4201639112591,1437.190126288187,20.83091032050778,0
1417,DET,1610612765,2019-02-04,129,103,0.545,0.432,0.85,53,20,8,0.43137254901960786,0.4,1437.190126288187,1615.4201639112591,13.833336979480718,1
1418,SAC,1610612758,2019-02-04,127,112,0.556,0.406,0.609,48,8,5,0.5192307692307693,0.7,1478.397736490189,1585.9037900731062,17.954021996786278,1
1419,SAS,1610612759,2019-02-04,112,127,0.429,0.281,0.905,46,9,3,0.5925925925925926,0.5,1585.9037900731062,1478.397736490189,18.846836715360478,0
1420,WAS,1610612764,2019-02-04,129,137,0.495,0.316,0.724,40,9,8,0.4230769230769231,0.7,1483.2342511201698,1395.4014480227822,16.893988500908755,0
1421,ATL,1610612737,2019-02-04,137,129,0.505,0.5,0.862,50,14,2,0.3269230769230769,0.4,1395.4014480227822,1483.2342511201698,16.055101766919964,1
1422,NOP,1610612740,2019-02-04,107,109,0.433,0.237,0.833,55,17,4,0.4339622641509434,0.5,1492.9189557421496,1546.4244096605123,14.41402082964728,0
1423,IND,1610612754,2019-02-04,109,107,0.451,0.357,0.708,43,9,3,0.6346153846153846,0.5,1546.4244096605123,1492.9189557421496,18.71780901702935,1
1424,TOR,1610612761,2019-02-05,119,107,0.461,0.355,0.813,42,13,0,0.7037037037037037,0.4,1603.4650896761677,1595.174620259193,20.638314747239043,1
1425,PHI,1610612755,2019-02-05,107,119,0.443,0.292,0.927,34,18,3,0.6415094339622641,0.7,1595.174620259193,1603.4650896761677,23.21873881759352,0
1426,DET,1610612765,2019-02-05,105,92,0.468,0.353,0.792,41,11,7,0.4423076923076923,0.3,1471.047469416785,1288.529256210464,17.85590224826823,1
1427,NYK,1610612752,2019-02-05,92,105,0.4,0.273,0.733,44,11,4,0.19230769230769232,0.0,1288.529256210464,1471.047469416785,12.093177057165077,0
1428,BOS,1610612738,2019-02-05,103,96,0.488,0.346,1.0,42,13,10,0.6415094339622641,0.4,1627.860561419094,1292.829421206019,18.722726352785195,1
1429,CLE,1610612739,2019-02-05,96,103,0.417,0.273,0.875,47,14,0,0.20754716981132076,0.1,1292.829421206019,1627.860561419094,14.631749521953765,0
1430,MIA,1610612748,2019-02-05,118,108,0.542,0.318,0.84,46,12,7,0.47058823529411764,0.6,1449.5159816823618,1589.583686225324,14.966978531233371,1
1431,POR,1610612757,2019-02-05,108,118,0.452,0.385,0.75,33,13,2,0.6153846153846154,0.9,1589.583686225324,1449.5159816823618,23.32352684043937,0
1432,IND,1610612754,2019-02-05,136,94,0.571,0.559,0.625,40,10,7,0.6415094339622641,0.7,1550.3499584152685,1475.7357182286905,18.1704024700412,1
1433,LAL,1610612747,2019-02-05,94,136,0.467,0.19,0.769,34,19,3,0.5094339622641509,0.4,1475.7357182286905,1550.3499584152685,17.84467376342042,0
1434,LAC,1610612746,2019-02-05,117,115,0.483,0.75,0.882,48,11,6,0.5370370370370371,0.6,1495.5777832249798,1487.2929049673073,17.394673469675585,1
1435,CHA,1610612766,2019-02-05,115,117,0.419,0.357,0.846,44,5,9,0.5,0.9,1487.2929049673073,1495.5777832249798,17.823705984093966,0
1436,ORL,1610612753,2019-02-05,122,132,0.467,0.297,0.794,40,18,4,0.41509433962264153,0.2,1450.5691547278095,1585.011784350154,18.80518937613599,0
1437,OKC,1610612760,2019-02-05,132,122,0.5,0.433,0.73,49,17,2,0.6346153846153846,0.6,1585.011784350154,1450.5691547278095,22.50606051933684,1
1438,MIN,1610612750,2019-02-05,106,108,0.448,0.31,0.95,55,17,4,0.4807692307692308,0.6,1507.5921361250732,1406.6186845106326,15.873633509294775,0
1439,MEM,1610612763,2019-02-05,108,106,0.419,0.441,0.724,39,8,6,0.3888888888888889,0.2,1406.6186845106326,1507.5921361250732,11.75925255551188,1
1440,GSW,1610612744,2019-02-06,141,102,0.579,0.471,0.714,52,12,5,0.7115384615384616,0.6,1659.0306399542308,1566.7555821666724,26.315104277280444,1
1441,SAS,1610612759,2019-02-06,102,141,0.432,0.375,0.952,30,18,5,0.5818181818181818,0.5,1566.7555821666724,1659.0306399542308,14.831808484053782,0
1442,CHI,1610612741,2019-02-06,120,125,0.495,0.444,0.737,36,8,6,0.22641509433962265,0.1,1322.5887565530568,1488.9934069873934,15.89117804528715,0
1443,NOP,1610612740,2019-02-06,125,120,0.529,0.429,0.667,46,12,6,0.42592592592592593,0.4,1488.9934069873934,1322.5887565530568,16.850761560617585,1
1444,DEN,1610612743,2019-02-06,130,135,0.505,0.371,0.81,48,13,8,0.6981132075471698,0.6,1581.5628207826612,1500.6975105428048,21.53639995091412,0
1445,BKN,1610612751,2019-02-06,135,130,0.511,0.559,0.727,40,14,5,0.509090909090909,0.9,1500.6975105428048,1581.5628207826612,16.515842293486806,1
1446,WAS,1610612764,2019-02-06,129,148,0.522,0.459,0.842,40,24,5,0.41509433962264153,0.2,1471.0512893182138,1690.5256945745546,19.79027573039882,0
1447,MIL,1610612749,2019-02-06,148,129,0.602,0.633,0.654,34,15,3,0.75,0.9,1690.5256945745546,1471.0512893182138,21.722281797125216,1
1448,UTA,1610612762,2019-02-06,116,88,0.5,0.393,0.656,43,16,5,0.5555555555555556,0.8,1559.827292689279,1311.2649871461485,21.087637517713066,1
1449,PHX,1610612756,2019-02-06,88,116,0.467,0.176,0.789,36,22,2,0.2,0.1,1311.2649871461485,1559.827292689279,14.625930312062744,0
1450,CHA,1610612766,2019-02-06,93,99,0.404,0.243,0.706,47,14,9,0.49056603773584906,0.3,1482.6072941368016,1496.6918698384034,17.888106942111428,0
1451,DAL,1610612742,2019-02-06,99,93,0.404,0.306,0.706,57,13,5,0.46153846153846156,0.5,1496.6918698384034,1482.6072941368016,15.01153015281009,1
1452,SAC,1610612758,2019-02-06,101,127,0.429,0.333,0.6,54,22,6,0.5283018867924528,0.7,1497.5459443966226,1569.1255845798964,18.634527412836956,0
1453,HOU,1610612745,2019-02-06,127,101,0.45,0.392,0.944,42,12,7,0.5849056603773585,0.5,1569.1255845798964,1497.5459443966226,18.758667742714845,1
1454,BOS,1610612738,2019-02-07,128,129,0.489,0.421,1.0,48,8,5,0.6481481481481481,0.9,1629.5444911814811,1454.8849226223665,20.54391036002621,0
1455,LAL,1610612747,2019-02-07,129,128,0.515,0.537,0.389,43,8,6,0.5,0.4,1454.8849226223665,1629.5444911814811,19.446816724615807,1
1456,MIN,1610612750,2019-02-07,112,122,0.465,0.385,0.833,43,12,4,0.4716981132075472,0.5,1500.8496021519463,1444.6543430283623,15.701853431524336,0
1457,ORL,1610612753,2019-02-07,122,112,0.542,0.423,0.913,41,13,7,0.4074074074074074,0.6,1444.6543430283623,1500.8496021519463,19.026624933652265,1
1458,POR,1610612757,2019-02-07,127,118,0.538,0.355,1.0,33,8,4,0.6037735849056604,0.8,1573.4246431791332,1548.4694198343466,19.422069267551244,1
1459,SAS,1610612759,2019-02-07,118,127,0.527,0.571,0.714,43,18,3,0.5714285714285714,0.5,1548.4694198343466,1573.4246431791332,17.963615950282584,0
1460,IND,1610612754,2019-02-07,116,92,0.563,0.409,0.818,42,19,12,0.6481481481481481,0.8,1571.2007540215925,1500.2633940554856,19.357484057832995,1
1461,LAC,1610612746,2019-02-07,92,116,0.435,0.353,0.632,36,21,6,0.5454545454545454,0.7,1500.2633940554856,1571.2007540215925,11.004192364721666,0
1462,TOR,1610612761,2019-02-07,119,101,0.46,0.325,0.788,50,8,2,0.7090909090909091,0.5,1614.7488572858767,1407.5844098247383,15.823426892189717,1
1463,ATL,1610612737,2019-02-07,101,119,0.45,0.457,0.52,42,17,3,0.33962264150943394,0.5,1407.5844098247383,1614.7488572858767,21.689690458936866,0
1464,MEM,1610612763,2019-02-07,95,117,0.442,0.292,0.87,45,24,4,0.4,0.1,1413.3612184837596,1590.9265960496011,10.487837716844966,0
1465,OKC,1610612760,2019-02-07,117,95,0.478,0.386,0.636,44,11,2,0.6415094339622641,0.6,1590.9265960496011,1413.3612184837596,22.1679379324695,1
1466,PHI,1610612755,2019-02-08,117,110,0.5,0.455,0.906,42,17,5,0.6296296296296297,0.7,1583.890852649484,1572.3184107659872,20.89258820985827,1
1467,DEN,1610612743,2019-02-08,110,117,0.489,0.231,0.923,40,13,3,0.6851851851851852,0.5,1572.3184107659872,1583.890852649484,22.571792728738302,0
1468,GSW,1610612744,2019-02-08,117,107,0.506,0.345,0.714,49,18,9,0.7169811320754716,1.0,1677.3168022865566,1304.5695591122383,26.448157819876837,1
1469,PHX,1610612756,2019-02-08,107,117,0.386,0.194,0.767,48,12,1,0.19642857142857142,0.2,1304.5695591122383,1677.3168022865566,13.827344873559554,0
1470,BKN,1610612751,2019-02-08,106,125,0.415,0.317,0.938,33,13,1,0.5178571428571429,0.9,1509.9419205594788,1319.1443788143742,16.721990539294328,0
1471,CHI,1610612741,2019-02-08,125,106,0.541,0.5,0.792,50,18,5,0.2222222222222222,0.2,1319.1443788143742,1509.9419205594788,12.351333424352278,1
1472,NYK,1610612752,2019-02-08,103,120,0.449,0.318,0.634,39,13,5,0.18867924528301888,0.1,1282.9888767683992,1476.5878488588496,13.284249403672769,0
1473,DET,1610612765,2019-02-08,120,103,0.488,0.433,0.793,46,13,6,0.4528301886792453,0.5,1476.5878488588496,1282.9888767683992,20.243370912213255,1
1474,DAL,1610612742,2019-02-08,107,122,0.414,0.415,0.65,37,14,5,0.4716981132075472,0.6,1504.028627038145,1696.4528506227982,9.872363789534681,0
1475,MIL,1610612749,2019-02-08,122,107,0.548,0.278,0.833,51,13,5,0.7547169811320755,0.8,1696.4528506227982,1504.028627038145,22.71018320986082,1
1476,SAC,1610612758,2019-02-08,102,96,0.411,0.346,0.76,46,14,5,0.5185185185185185,0.7,1482.684985432635,1465.6750247285527,14.557848849891128,1
1477,MIA,1610612748,2019-02-08,96,102,0.432,0.333,0.474,49,20,8,0.4807692307692308,0.6,1465.6750247285527,1482.684985432635,16.528568520648967,0
1478,WAS,1610612764,2019-02-08,119,106,0.5,0.343,0.938,48,16,4,0.4074074074074074,0.6,1465.1241332699701,1291.145491443632,13.158305931949615,1
1479,CLE,1610612739,2019-02-08,106,119,0.375,0.316,0.88,52,14,3,0.2037037037037037,0.2,1291.145491443632,1465.1241332699701,11.920779839546201,0
1480,MIN,1610612750,2019-02-08,117,122,0.505,0.429,0.727,49,16,8,0.46296296296296297,0.4,1488.2412578049484,1492.437784726076,15.587172528399648,0
1481,NOP,1610612740,2019-02-08,122,117,0.473,0.3,0.964,45,11,7,0.43636363636363634,0.4,1492.437784726076,1488.2412578049484,20.31183472162765,1
1482,CHI,1610612741,2019-02-09,125,134,0.505,0.261,0.75,45,11,5,0.23636363636363636,0.1,1347.1256422142378,1470.9031255688435,17.50089838362385,0
1483,WAS,1610612764,2019-02-09,134,125,0.579,0.444,0.857,39,13,6,0.41818181818181815,0.2,1470.9031255688435,1347.1256422142378,24.4475982913167,1
1484,NYK,1610612752,2019-02-09,99,104,0.415,0.4,0.579,57,15,4,0.18518518518518517,0.0,1276.7223214891649,1620.832164010527,15.842269574740993,0
1485,TOR,1610612761,2019-02-09,104,99,0.384,0.4,0.828,47,12,5,0.7142857142857143,0.5,1620.832164010527,1276.7223214891649,22.035804115406524,1
1486,LAC,1610612746,2019-02-09,123,112,0.476,0.4,0.775,49,17,6,0.5357142857142857,0.6,1486.1900985528164,1622.6648641605661,13.903734087794385,1
1487,BOS,1610612738,2019-02-09,112,123,0.424,0.346,0.806,45,12,3,0.6363636363636364,0.8,1622.6648641605661,1486.1900985528164,19.228268208313935,0
1488,HOU,1610612745,2019-02-09,112,117,0.43,0.356,0.733,39,12,7,0.5925925925925926,0.7,1583.9865435438842,1599.04068089749,19.01445090465451,0
1489,OKC,1610612760,2019-02-09,117,112,0.449,0.382,0.8,53,19,5,0.6481481481481481,0.6,1599.04068089749,1583.9865435438842,23.08107249189596,1
1490,ORL,1610612753,2019-02-09,103,83,0.468,0.37,0.833,57,12,8,0.41818181818181815,0.2,1457.2626873753602,1702.2469498423563,17.657000867574133,1
1491,MIL,1610612749,2019-02-09,83,103,0.326,0.171,0.833,51,10,8,0.7592592592592593,0.9,1702.2469498423563,1457.2626873753602,16.845896030166948,0
1492,UTA,1610612762,2019-02-09,125,105,0.522,0.39,0.75,52,11,3,0.5636363636363636,0.8,1566.5227207231892,1539.6104043376022,19.36464179904964,1
1493,SAS,1610612759,2019-02-09,105,125,0.449,0.318,0.9,36,9,3,0.5614035087719298,0.4,1539.6104043376022,1566.5227207231892,18.070246600364328,0
1494,IND,1610612754,2019-02-09,105,90,0.536,0.346,0.6,43,10,5,0.6545454545454545,0.8,1585.2740495242617,1285.3664991447586,20.60131854900728,1
1495,CLE,1610612739,2019-02-09,90,105,0.443,0.444,0.444,30,13,2,0.2,0.2,1285.3664991447586,1585.2740495242617,13.703401451623,0
1496,CHA,1610612766,2019-02-09,129,120,0.545,0.452,0.778,37,14,7,0.48148148148148145,0.3,1475.27053693706,1401.501103100088,16.445539085945153,1
1497,ATL,1610612737,2019-02-09,120,129,0.535,0.424,0.737,36,18,3,0.3333333333333333,0.5,1401.501103100088,1475.27053693706,20.022188063826732,0
1498,NOP,1610612740,2019-02-09,90,99,0.395,0.182,0.593,52,15,5,0.44642857142857145,0.5,1499.3669003364932,1405.2471336358708,23.348099903052294,0
1499,MEM,1610612763,2019-02-09,99,90,0.432,0.276,0.833,45,12,2,0.39285714285714285,0.3,1405.2471336358708,1499.3669003364932,11.929695787411976,1
1500,LAL,1610612747,2019-02-10,120,143,0.516,0.37,0.737,43,16,4,0.509090909090909,0.4,1461.7645496432815,1591.9489059866808,17.482599853286672,0
1501,PHI,1610612755,2019-02-10,143,120,0.577,0.5,0.864,42,8,3,0.6363636363636364,0.7,1591.9489059866808,1461.7645496432815,24.486760701099872,1
1502,MIA,1610612748,2019-02-10,118,120,0.457,0.419,0.5,52,16,4,0.4716981132075472,0.5,1458.4193134134457,1678.9912319871858,15.861484702959809,0
1503,GSW,1610612744,2019-02-10,120,118,0.537,0.361,0.731,36,12,5,0.7222222222222222,0.6,1678.9912319871858,1458.4193134134457,26.12720219398669,1
1504,ATL,1610612737,2019-02-10,108,124,0.463,0.406,0.84,33,11,6,0.32727272727272727,0.4,1394.2324686110446,1490.014733782094,18.48582861795903,0
1505,ORL,1610612753,2019-02-10,124,108,0.473,0.351,0.893,49,8,9,0.42857142857142855,0.2,1490.014733782094,1394.2324686110446,17.775679695812403,1
1506,POR,1610612757,2019-02-10,101,102,0.488,0.31,0.571,48,19,4,0.6111111111111112,0.5,1582.2836586758776,1498.234527818587,21.867132740070375,0
