,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,PER_A,WINNER
42,NOH,1610612740,2008-11-12,86,93,0.447,0.294,0.65,43,17,2,0.6666666666666666,0.6666666666666666,1526.256928561742,1582.4665125323932,17.720577665334957,0
43,LAL,1610612747,2008-11-12,93,86,0.41,0.375,0.821,40,9,4,1.0,1.0,1582.4665125323932,1526.256928561742,17.49575256538132,1
44,SAC,1610612758,2008-11-12,103,98,0.525,0.357,0.778,40,13,5,0.375,0.0,1470.0435491705887,1437.5637226175381,14.074583755124513,1
45,LAC,1610612746,2008-11-12,98,103,0.442,0.5,0.741,30,13,8,0.14285714285714285,0.2,1437.5637226175381,1470.0435491705887,10.967733635346198,0
46,DEN,1610612743,2008-11-13,99,110,0.479,0.421,0.875,33,14,2,0.5714285714285714,0.5,1509.8786580329497,1546.259541390255,14.116832520539614,0
47,CLE,1610612739,2008-11-13,110,99,0.573,0.375,0.833,34,9,2,0.75,1.0,1546.259541390255,1509.8786580329497,15.773335605009029,1
48,CHI,1610612741,2008-11-13,98,91,0.412,0.333,0.758,46,7,4,0.375,0.6,1492.483043020093,1474.2168986950144,13.86234482649849,1
49,DAL,1610612742,2008-11-13,91,98,0.368,0.267,0.767,54,14,7,0.2857142857142857,0.5,1474.2168986950144,1492.483043020093,16.719231224617157,0
50,GSW,1610612744,2008-11-13,102,107,0.411,0.111,0.73,51,15,4,0.375,0.5,1478.1032601376924,1524.8013479887563,14.942181993717815,0
51,DET,1610612765,2008-11-13,107,102,0.453,0.462,0.742,49,18,5,0.7142857142857143,0.75,1524.8013479887563,1478.1032601376924,15.915745233268613,1
52,HOU,1610612745,2008-11-14,75,77,0.4,0.4,0.818,39,14,1,0.625,0.6,1519.2748023640304,1475.2019129899131,15.462713642009305,0
53,SAS,1610612759,2008-11-14,77,75,0.448,0.438,0.714,36,14,2,0.2857142857142857,0.25,1475.2019129899131,1519.2748023640304,15.244103769862093,1
54,LAL,1610612747,2008-11-14,95,106,0.421,0.211,0.688,43,12,5,1.0,1.0,1589.2260174349697,1530.6789225046941,19.398949740932817,0
55,DET,1610612765,2008-11-14,106,95,0.507,0.438,0.853,42,19,4,0.75,0.8,1530.6789225046941,1589.2260174349697,14.755181271663444,1
56,OKC,1610612760,2008-11-14,106,116,0.473,0.143,0.708,52,16,4,0.125,0.0,1443.0281770410877,1507.3933660737243,11.656995082179076,0
57,NYK,1610612752,2008-11-14,116,106,0.449,0.259,0.725,48,14,2,0.625,0.75,1507.3933660737243,1443.0281770410877,16.84863636994754,1
58,MIA,1610612748,2008-11-14,97,77,0.471,0.292,0.667,52,15,5,0.5,0.75,1515.1887744884484,1461.7987998905273,16.759083387097625,1
59,WAS,1610612764,2008-11-14,77,97,0.408,0.333,0.556,33,13,4,0.16666666666666666,0.0,1461.7987998905273,1515.1887744884484,15.672212078096013,0
60,DEN,1610612743,2008-11-14,94,85,0.488,0.357,0.846,43,19,4,0.5,0.4,1500.2950537190673,1557.5382126330305,16.092229288446166,1
61,BOS,1610612738,2008-11-14,85,94,0.397,0.4,0.81,37,18,6,0.8888888888888888,1.0,1557.5382126330305,1500.2950537190673,14.298309066747192,0
62,UTA,1610612762,2008-11-14,96,104,0.439,0.417,0.792,41,20,8,0.75,0.5,1532.2409200620984,1466.9613608358734,11.596839465432545,0
63,CHA,1610612766,2008-11-14,104,96,0.466,0.417,0.816,39,15,7,0.2857142857142857,0.4,1466.9613608358734,1532.2409200620984,11.329096395623191,1
64,SAC,1610612758,2008-11-14,95,97,0.425,0.235,0.767,40,19,8,0.4444444444444444,0.75,1476.2633352362232,1520.0612106609983,15.47245436387098,0
65,PHX,1610612756,2008-11-14,97,95,0.462,0.333,0.588,48,23,4,0.6666666666666666,0.8,1520.0612106609983,1476.2633352362232,12.972547634291283,1
66,PHI,1610612755,2008-11-14,94,92,0.368,0.25,0.71,54,10,10,0.375,0.25,1494.2188793151993,1524.416990924443,14.549963199602853,1
67,IND,1610612754,2008-11-14,92,94,0.44,0.333,0.588,49,19,10,0.5714285714285714,0.75,1524.416990924443,1494.2188793151993,17.327351573268995,0
68,NOH,1610612740,2008-11-14,87,82,0.423,0.318,0.833,40,9,4,0.5714285714285714,0.5,1519.4974236591654,1502.3840303364364,17.11304581896452,1
69,POR,1610612757,2008-11-14,82,87,0.435,0.333,0.833,38,11,5,0.625,0.4,1502.3840303364364,1519.4974236591654,12.405986702213823,0
70,MIL,1610612749,2008-11-14,101,96,0.385,0.231,0.875,62,19,5,0.4444444444444444,0.4,1490.827423137973,1456.852689199742,13.610675036937506,1
71,MEM,1610612763,2008-11-14,96,101,0.395,0.263,0.958,36,13,5,0.3333333333333333,0.6666666666666666,1456.852689199742,1490.827423137973,12.607562671732968,0
72,ATL,1610612737,2008-11-14,108,115,0.475,0.556,0.739,34,12,6,0.8571428571428571,0.8,1551.3059804950972,1460.1086963384048,16.4015829459428,0
73,NJN,1610612751,2008-11-14,115,108,0.475,0.538,0.821,45,8,5,0.2857142857142857,0.25,1460.1086963384048,1551.3059804950972,13.508251004495147,1
74,DAL,1610612742,2008-11-14,100,102,0.437,0.313,0.826,54,18,5,0.25,0.0,1466.3608215167294,1530.7560573708868,15.066537215349504,0
75,ORL,1610612753,2008-11-14,102,100,0.388,0.36,0.73,47,13,7,0.625,0.5,1530.7560573708868,1466.3608215167294,16.574194825798585,1
76,PHI,1610612755,2008-11-15,110,85,0.469,0.429,0.609,58,14,6,0.4444444444444444,0.5,1499.5996526023894,1434.966590135144,13.676715900676179,1
77,OKC,1610612760,2008-11-15,85,110,0.395,0.286,0.714,45,19,5,0.1111111111111111,0.0,1434.966590135144,1499.5996526023894,11.190568253848548,0
78,CHI,1610612741,2008-11-15,104,91,0.398,0.333,0.926,48,11,4,0.4444444444444444,0.6666666666666666,1500.339120198378,1519.036217637253,13.684073079244515,1
79,IND,1610612754,2008-11-15,91,104,0.372,0.25,0.81,59,20,10,0.5,0.3333333333333333,1519.036217637253,1500.339120198378,14.397775516671604,0
80,CLE,1610612739,2008-11-15,105,93,0.456,0.379,0.846,40,12,6,0.7777777777777778,1.0,1555.8431457041374,1520.8823070872631,17.813674238161724,1
81,UTA,1610612762,2008-11-15,93,105,0.458,0.615,0.792,37,18,6,0.6666666666666666,0.4,1520.8823070872631,1555.8431457041374,12.09965748114702,0
82,MIL,1610612749,2008-11-15,97,102,0.365,0.417,0.789,43,14,4,0.5,0.5,1497.0107572256807,1545.6715751393294,13.788098603531777,0
83,BOS,1610612738,2008-11-15,102,97,0.463,0.444,0.889,37,19,9,0.8,0.75,1545.6715751393294,1497.0107572256807,14.554670622255276,1
84,MIN,1610612750,2008-11-15,83,88,0.442,0.286,0.929,33,11,4,0.14285714285714285,0.3333333333333333,1456.7267625791262,1495.7833775231873,14.201043451411847,0
85,POR,1610612757,2008-11-15,88,83,0.44,0.45,0.722,41,12,7,0.5555555555555556,0.3333333333333333,1495.7833775231873,1456.7267625791262,14.838115861483175,1
86,LAC,1610612746,2008-11-15,103,121,0.396,0.231,0.893,40,11,4,0.125,0.16666666666666666,1431.3439365519037,1472.2256856217546,11.643946426457301,0
87,GSW,1610612744,2008-11-15,121,103,0.511,0.368,0.75,48,12,1,0.3333333333333333,0.25,1472.2256856217546,1431.3439365519037,15.300472981902086,1
88,NOH,1610612740,2008-11-15,82,91,0.408,0.3,0.85,35,8,4,0.625,0.6666666666666666,1526.0980764724145,1513.6344020368383,15.678547628079079,0
89,HOU,1610612745,2008-11-15,91,82,0.455,0.4,0.893,41,16,4,0.5555555555555556,0.6666666666666666,1513.6344020368383,1526.0980764724145,12.364578336362564,1
90,DEN,1610612743,2008-11-16,90,84,0.337,0.435,0.727,42,10,6,0.5555555555555556,0.6666666666666666,1512.1616912127683,1450.6665247171525,14.694917412428014,1
91,MIN,1610612750,2008-11-16,84,90,0.397,0.308,0.72,47,19,4,0.125,0.0,1450.6665247171525,1512.1616912127683,14.349872374066349,0
92,NYK,1610612752,2008-11-16,114,124,0.433,0.367,0.813,54,15,1,0.6666666666666666,0.8,1515.454952979668,1462.6077443484107,16.30788342202957,0
93,DAL,1610612742,2008-11-16,124,114,0.439,0.412,0.742,58,10,4,0.2222222222222222,0.4,1462.6077443484107,1515.454952979668,16.978377217162773,1
94,TOR,1610612761,2008-11-16,107,96,0.474,0.353,0.853,52,20,7,0.5,0.3333333333333333,1491.641491115937,1528.50286481346,13.470809426613297,1
95,MIA,1610612748,2008-11-16,96,107,0.402,0.333,0.933,35,12,10,0.5555555555555556,0.25,1528.50286481346,1491.641491115937,17.02362840788374,0
96,ORL,1610612753,2008-11-16,90,85,0.438,0.269,0.792,38,14,10,0.6666666666666666,0.6666666666666666,1534.5091345392054,1478.3199738107087,15.349728325595828,1
97,CHA,1610612766,2008-11-16,85,90,0.432,0.25,0.667,41,14,3,0.375,0.5,1478.3199738107087,1534.5091345392054,11.490917688191146,0
98,DET,1610612765,2008-11-16,86,104,0.398,0.231,0.68,43,14,4,0.7777777777777778,0.8333333333333334,1544.1598864403325,1524.1441162670649,16.694830239482744,0
99,PHX,1610612756,2008-11-16,104,86,0.569,0.5,0.571,40,14,9,0.7,0.5,1524.1441162670649,1544.1598864403325,13.806713611249528,1
100,SAS,1610612759,2008-11-16,90,88,0.459,0.45,0.765,34,14,5,0.375,0.3333333333333333,1480.8423133171052,1472.1804296301566,10.33287854954675,1
101,SAC,1610612758,2008-11-16,88,90,0.446,0.4,0.842,42,18,3,0.4,0.6,1472.1804296301566,1480.8423133171052,12.933709544414565,0
102,HOU,1610612745,2008-11-17,100,89,0.506,0.125,0.938,48,17,4,0.6,0.5,1523.818814922548,1420.0898600775572,13.204186465469075,1
103,OKC,1610612760,2008-11-17,89,100,0.405,0.375,0.667,39,13,4,0.1,0.2,1420.0898600775572,1523.818814922548,12.189754330996584,0
104,SAS,1610612759,2008-11-17,86,83,0.444,0.4,1.0,36,16,8,0.4444444444444444,0.5,1485.5213167519976,1418.3231887582738,11.973691210126413,1
105,LAC,1610612746,2008-11-17,83,86,0.414,0.188,0.8,47,13,13,0.1111111111111111,0.14285714285714285,1418.3231887582738,1485.5213167519976,13.75728794861976,0
106,ORL,1610612753,2008-11-18,103,90,0.457,0.478,0.783,37,17,9,0.7,0.6666666666666666,1540.1640131970041,1504.1866962942622,12.563245451429387,1
107,TOR,1610612761,2008-11-18,90,103,0.438,0.143,0.783,44,24,5,0.5555555555555556,0.6,1504.1866962942622,1540.1640131970041,13.490451588231673,0
108,MIL,1610612749,2008-11-18,105,114,0.458,0.5,0.792,38,18,6,0.45454545454545453,0.5,1491.1796198265895,1518.2407946187727,10.826124343085409,0
109,DEN,1610612743,2008-11-18,114,105,0.507,0.267,0.833,33,15,9,0.6,0.75,1518.2407946187727,1491.1796198265895,14.161995508734634,1
110,NYK,1610612752,2008-11-18,101,110,0.435,0.3,0.818,36,12,2,0.6,0.5,1502.9837567802665,1551.5027125384206,16.598946598363003,0
111,BOS,1610612738,2008-11-18,110,101,0.532,0.385,0.7,45,14,8,0.8181818181818182,0.8333333333333334,1551.5027125384206,1502.9837567802665,13.702332312075855,1
112,CHI,1610612741,2008-11-18,109,116,0.43,0.278,0.828,48,22,5,0.5,0.0,1513.446704133061,1575.7450534993313,13.637154981055486,0
113,LAL,1610612747,2008-11-18,116,109,0.469,0.333,0.76,43,15,11,0.875,0.75,1575.7450534993313,1513.446704133061,15.722893516808222,1
114,CHA,1610612766,2008-11-18,83,100,0.388,0.1,0.833,34,14,5,0.3333333333333333,0.42857142857142855,1472.66509515291,1475.0789405478122,12.683717389621439,0
115,DAL,1610612742,2008-11-18,100,83,0.5,0.235,0.741,50,17,9,0.3,0.5,1475.0789405478122,1472.66509515291,15.504233014674677,1
116,IND,1610612754,2008-11-18,113,96,0.55,0.615,0.708,46,14,9,0.4444444444444444,0.6,1505.9286337025699,1525.2003906128753,15.39517498542862,1
117,ATL,1610612737,2008-11-18,96,113,0.424,0.368,0.68,41,10,3,0.6666666666666666,0.6666666666666666,1525.2003906128753,1505.9286337025699,15.320336305423677,0
118,CLE,1610612739,2008-11-18,106,82,0.44,0.588,0.75,50,12,8,0.8,0.5,1566.027553947891,1486.2142862206267,17.888757971269026,1
119,NJN,1610612751,2008-11-18,82,106,0.367,0.143,0.733,39,13,3,0.4444444444444444,0.4,1486.2142862206267,1566.027553947891,13.754338854857968,0
120,POR,1610612757,2008-11-18,106,111,0.468,0.545,0.69,40,21,6,0.6,0.42857142857142855,1501.843615385161,1485.2464334153844,14.498667120150694,0
121,GSW,1610612744,2008-11-18,111,106,0.45,0.4,0.943,40,16,7,0.4,0.4,1485.2464334153844,1501.843615385161,16.427941702371214,1
122,WAS,1610612764,2008-11-18,87,94,0.413,0.25,0.852,37,15,2,0.14285714285714285,0.3333333333333333,1448.4847095655157,1515.9576596351349,14.570436423861416,0
123,MIA,1610612748,2008-11-18,94,87,0.45,0.36,0.619,42,14,9,0.5,0.2,1515.9576596351349,1448.4847095655157,16.925506931591265,1
124,MEM,1610612763,2008-11-18,109,94,0.542,0.625,0.724,46,17,2,0.3,0.5,1450.6693551120343,1467.5014261952642,12.454851265554417,1
125,SAC,1610612758,2008-11-18,94,109,0.45,0.158,0.76,33,10,3,0.36363636363636365,0.2,1467.5014261952642,1450.6693551120343,12.618720784831778,0
126,WAS,1610612764,2008-11-19,87,91,0.412,0.32,0.75,40,12,3,0.125,0.0,1442.033707579901,1509.4992028543145,14.81066027434193,0
127,ATL,1610612737,2008-11-19,91,87,0.393,0.32,0.773,58,17,3,0.6,0.6666666666666666,1509.4992028543145,1442.033707579901,16.03230184734181,1
128,MIA,1610612748,2008-11-19,95,101,0.443,0.304,0.667,41,10,7,0.5454545454545454,0.8,1522.4086616207496,1493.505608117868,16.49029417591316,0
129,TOR,1610612761,2008-11-19,101,95,0.463,0.692,0.8,43,13,4,0.5,0.5,1493.505608117868,1522.4086616207496,15.15698589690381,1
130,SAS,1610612759,2008-11-19,81,91,0.387,0.118,0.75,37,16,5,0.5,0.4,1489.8132016144984,1527.0277730963603,12.37561591581284,0
131,DEN,1610612743,2008-11-19,91,81,0.462,0.462,0.806,41,20,3,0.6363636363636364,0.5,1527.0277730963603,1489.8132016144984,15.56301911811579,1
132,DET,1610612765,2008-11-19,96,89,0.507,0.417,0.833,35,12,1,0.7,0.6666666666666666,1527.790814394433,1579.5801552974685,15.752520588302636,1
133,CLE,1610612739,2008-11-19,89,96,0.425,0.364,0.76,38,14,6,0.8181818181818182,0.6,1579.5801552974685,1527.790814394433,17.363024903783575,0
134,SAC,1610612758,2008-11-19,105,96,0.547,0.368,0.762,32,16,1,0.3333333333333333,0.16666666666666666,1453.1935504478042,1515.9136635867048,13.268344660307209,1
135,NOH,1610612740,2008-11-19,96,105,0.519,0.154,0.824,34,14,2,0.5555555555555556,0.6,1515.9136635867048,1453.1935504478042,14.24022558986016,0
136,UTA,1610612762,2008-11-19,105,94,0.514,0.5,0.778,37,11,10,0.6363636363636364,1.0,1523.6389072335962,1482.392641349002,16.756028802208977,1
137,MIL,1610612749,2008-11-19,94,105,0.444,0.375,0.727,41,18,1,0.4166666666666667,0.42857142857142855,1482.392641349002,1523.6389072335962,12.125609835627571,0
138,PHI,1610612755,2008-11-19,96,102,0.471,0.091,0.652,40,16,6,0.5,0.4,1514.4763826599763,1444.587421311148,14.738347350673655,0
139,MIN,1610612750,2008-11-19,102,96,0.514,0.333,0.733,33,15,5,0.1111111111111111,0.25,1444.587421311148,1514.4763826599763,14.08313142170166,1
140,HOU,1610612745,2008-11-19,86,96,0.372,0.24,0.71,40,12,4,0.6363636363636364,0.75,1531.0379238905723,1489.5966164850083,13.660880686630934,0
141,DAL,1610612742,2008-11-19,96,86,0.455,0.353,0.769,46,16,5,0.36363636363636365,0.5714285714285714,1489.5966164850083,1531.0379238905723,18.377630757555448,1
142,LAC,1610612746,2008-11-19,108,88,0.474,0.313,0.846,44,11,9,0.1,0.0,1414.031303895773,1412.8707511095329,12.199904377291796,1
143,OKC,1610612760,2008-11-19,88,108,0.4,0.5,1.0,42,21,5,0.09090909090909091,0.16666666666666666,1412.8707511095329,1414.031303895773,9.977622471332047,0
144,POR,1610612757,2008-11-19,116,74,0.506,0.438,0.806,49,17,10,0.5454545454545454,1.0,1494.371098009473,1506.8549854719838,13.419330123442542,1
145,CHI,1610612741,2008-11-19,74,116,0.346,0.133,0.762,33,21,4,0.45454545454545453,0.0,1506.8549854719838,1494.371098009473,13.769235247317994,0
146,BOS,1610612738,2008-11-20,98,80,0.493,0.5,0.679,42,13,4,0.8333333333333334,0.8571428571428571,1559.572752640785,1537.8658161356964,14.46811884722383,1
147,DET,1610612765,2008-11-20,80,98,0.426,0.385,0.708,37,17,4,0.7272727272727273,0.7142857142857143,1537.8658161356964,1559.572752640785,15.791544818167393,0
148,LAL,1610612747,2008-11-20,105,92,0.467,0.476,0.786,41,7,5,0.8888888888888888,1.0,1582.3367721604086,1527.5721799228775,16.198885799079974,1
149,PHX,1610612756,2008-11-20,92,105,0.442,0.333,0.667,46,15,4,0.6666666666666666,0.6,1527.5721799228775,1582.3367721604086,14.337585496073505,0
150,SAS,1610612759,2008-11-21,119,94,0.519,0.6,0.8,36,11,0,0.45454545454545453,0.3333333333333333,1480.81102174614,1533.03897644903,10.393598505685466,1
151,UTA,1610612762,2008-11-21,94,119,0.493,0.154,0.769,36,15,6,0.6666666666666666,0.3333333333333333,1533.03897644903,1480.81102174614,11.57175350957734,0
152,LAL,1610612747,2008-11-21,104,90,0.488,0.273,0.8,43,15,9,0.9,0.8,1592.2401615035344,1536.0299529647186,18.11461197570387,1
153,DEN,1610612743,2008-11-21,90,104,0.429,0.263,0.65,39,15,3,0.6666666666666666,0.5714285714285714,1536.0299529647186,1592.2401615035344,16.01583564869784,0
154,PHI,1610612755,2008-11-21,89,88,0.425,0.286,0.704,41,19,8,0.45454545454545453,0.6,1504.6599640442996,1430.3417132609381,14.72799040417257,1
155,LAC,1610612746,2008-11-21,88,89,0.442,0.4,0.727,47,25,3,0.18181818181818182,0.3333333333333333,1430.3417132609381,1504.6599640442996,15.80662577014614,0
156,CHA,1610612766,2008-11-21,83,88,0.423,0.438,0.667,35,15,5,0.3,0.0,1458.1474192157139,1514.3489508325672,12.95764372908891,0
157,ATL,1610612737,2008-11-21,88,83,0.446,0.455,0.769,41,21,5,0.6363636363636364,0.75,1514.3489508325672,1458.1474192157139,15.654709603779505,1
158,OKC,1610612760,2008-11-21,80,105,0.366,0.429,0.862,48,26,1,0.08333333333333333,0.14285714285714285,1396.5603417443676,1503.835459385939,11.115790639275078,0
159,NOH,1610612740,2008-11-21,105,80,0.494,0.471,0.773,35,14,6,0.5,0.5,1503.835459385939,1396.5603417443676,14.479236611620662,1
160,IND,1610612754,2008-11-21,98,100,0.384,0.438,0.75,53,14,10,0.5,0.6666666666666666,1521.6298214611306,1550.8451013733984,14.875138506242646,0
161,ORL,1610612753,2008-11-21,100,98,0.43,0.387,0.778,47,18,7,0.7272727272727273,0.75,1550.8451013733984,1521.6298214611306,17.142284184712036,1
162,SAC,1610612758,2008-11-21,96,117,0.5,0.286,0.8,29,13,3,0.38461538461538464,0.5,1465.27175464857,1523.6930220903832,13.84387662513799,0
163,POR,1610612757,2008-11-21,117,96,0.556,0.538,0.867,38,16,3,0.5833333333333334,0.375,1523.6930220903832,1465.27175464857,15.626904533579218,1
164,WAS,1610612764,2008-11-21,91,103,0.427,0.2,0.818,35,10,4,0.1111111111111111,0.25,1437.1839596016482,1519.0303510993576,15.334745261490832,0
165,HOU,1610612745,2008-11-21,103,91,0.479,0.37,0.697,44,13,5,0.5833333333333334,0.5714285714285714,1519.0303510993576,1437.1839596016482,13.685780689966606,1
166,MIN,1610612750,2008-11-21,78,95,0.313,0.2,0.852,41,14,3,0.2,0.4,1454.4038399268247,1573.6091741796783,12.620176528692333,0
167,BOS,1610612738,2008-11-21,95,78,0.493,0.308,0.708,45,16,5,0.8461538461538461,0.8,1573.6091741796783,1454.4038399268247,15.48614568873058,1
168,NJN,1610612751,2008-11-21,129,127,0.515,0.28,0.762,45,7,4,0.4,0.5,1472.6616848710491,1502.07836261322,12.952135795472469,1
169,TOR,1610612761,2008-11-21,127,129,0.483,0.478,0.842,44,14,2,0.5454545454545454,0.5,1502.07836261322,1472.6616848710491,15.445238953049817,0
170,CHI,1610612741,2008-11-21,115,110,0.511,0.435,0.938,39,18,6,0.4166666666666667,0.0,1477.5330613910735,1492.7189507910725,16.2771986548206,1
171,GSW,1610612744,2008-11-21,110,115,0.494,0.286,0.741,39,16,8,0.45454545454545453,0.5,1492.7189507910725,1477.5330613910735,18.210739266588817,0
172,MIL,1610612749,2008-11-21,104,87,0.442,0.286,0.727,60,14,6,0.38461538461538464,0.4,1472.992572133568,1494.9137166779021,11.461132334201384,1
173,NYK,1610612752,2008-11-21,87,104,0.344,0.233,0.783,46,14,3,0.5454545454545454,0.4,1494.9137166779021,1472.992572133568,10.640368123317767,0
174,NYK,1610612752,2008-11-22,122,117,0.478,0.444,0.833,43,15,2,0.5,0.6666666666666666,1479.0653664067002,1428.7889930366887,13.953815679100062,1
175,WAS,1610612764,2008-11-22,117,122,0.463,0.3,0.885,48,10,4,0.1,0.0,1428.7889930366887,1479.0653664067002,11.399748839667206,0
176,MIA,1610612748,2008-11-22,109,100,0.519,0.5,0.786,36,11,4,0.5,0.6666666666666666,1513.8359071253976,1517.304400248443,17.146587169396607,1
177,IND,1610612754,2008-11-22,100,109,0.463,0.391,0.739,41,21,1,0.45454545454545453,0.25,1517.304400248443,1513.8359071253976,14.463018230558852,0
178,ATL,1610612737,2008-11-22,96,110,0.444,0.538,0.708,37,9,3,0.6666666666666666,0.5714285714285714,1520.0035423056845,1569.5051535562052,14.492125419350836,0
179,CLE,1610612739,2008-11-22,110,96,0.506,0.333,0.913,41,9,4,0.75,1.0,1569.5051535562052,1520.0035423056845,18.86831979858059,1
180,ORL,1610612753,2008-11-22,95,100,0.407,0.259,0.846,38,13,5,0.75,0.7142857142857143,1555.170522586086,1527.4253176643172,14.34665145872976,0
181,HOU,1610612745,2008-11-22,100,95,0.482,0.389,0.722,42,13,4,0.6153846153846154,0.625,1527.4253176643172,1555.170522586086,12.081694626670554,1
182,UTA,1610612762,2008-11-22,103,94,0.547,0.538,0.7,31,18,3,0.6153846153846154,0.2857142857142857,1510.0458851469114,1453.2708786332278,14.831954568765665,1
183,MEM,1610612763,2008-11-22,94,103,0.467,0.286,0.833,34,20,4,0.3333333333333333,0.6,1453.2708786332278,1510.0458851469114,13.142241417215267,0
184,OKC,1610612760,2008-11-22,97,109,0.528,0.417,0.696,29,12,1,0.07692307692307693,0.0,1384.1885500006097,1516.207251129697,10.115005310460186,0
185,NOH,1610612740,2008-11-22,109,97,0.541,0.353,0.958,35,12,4,0.5454545454545454,0.5,1516.207251129697,1384.1885500006097,15.413960874472313,1
186,PHX,1610612756,2008-11-22,102,92,0.533,0.444,0.667,44,18,4,0.6153846153846154,0.5,1517.6687905797517,1537.1867694027144,14.293427726975192,1
187,POR,1610612757,2008-11-22,92,102,0.389,0.324,0.611,36,9,5,0.6153846153846154,0.4444444444444444,1537.1867694027144,1517.6687905797517,17.148678935471846,0
188,NJN,1610612751,2008-11-22,112,95,0.507,0.579,0.641,45,13,2,0.45454545454545453,0.3333333333333333,1478.027965346445,1427.3304705447829,14.136481285853792,1
189,LAC,1610612746,2008-11-22,95,112,0.468,0.238,0.818,31,11,3,0.16666666666666666,0.25,1427.3304705447829,1478.027965346445,12.728867382182987,0
190,PHI,1610612755,2008-11-23,89,81,0.398,0.4,0.75,54,19,5,0.5,0.6666666666666666,1507.6712067604549,1485.2838509625867,14.781399025094544,1
191,GSW,1610612744,2008-11-23,81,89,0.436,0.333,0.538,38,18,13,0.4166666666666667,0.4,1485.2838509625867,1507.6712067604549,15.790691719399623,0
192,LAL,1610612747,2008-11-23,118,108,0.517,0.571,0.714,46,18,3,0.9090909090909091,0.8333333333333334,1602.5742674789062,1451.778007336239,19.505217100192578,1
193,SAC,1610612758,2008-11-23,108,118,0.534,0.2,0.769,36,16,5,0.35714285714285715,0.2857142857142857,1451.778007336239,1602.5742674789062,13.493829904397925,0
194,DEN,1610612743,2008-11-23,114,101,0.541,0.267,0.714,41,13,8,0.6153846153846154,0.8,1525.6958469893468,1484.9681612195593,16.241626389916334,1
195,CHI,1610612741,2008-11-23,101,114,0.416,0.32,0.864,39,17,5,0.46153846153846156,0.16666666666666666,1484.9681612195593,1525.6958469893468,16.16523100155356,0
196,TOR,1610612761,2008-11-23,103,118,0.443,0.467,0.919,31,15,3,0.5,0.4,1496.7120821378242,1582.565330834112,15.743058047651216,0
197,BOS,1610612738,2008-11-23,118,103,0.616,0.588,0.6,38,18,4,0.8571428571428571,0.8333333333333334,1582.565330834112,1496.7120821378242,14.302348440465245,1
198,DET,1610612765,2008-11-23,80,106,0.37,0.357,0.682,36,11,5,0.6666666666666666,0.75,1523.829394596803,1445.447683272391,14.66569974356009,0
199,MIN,1610612750,2008-11-23,106,80,0.53,0.636,0.786,45,13,5,0.18181818181818182,0.0,1445.447683272391,1523.829394596803,12.523720634746027,1
200,MIL,1610612749,2008-11-24,101,108,0.46,0.308,0.81,40,15,1,0.4666666666666667,0.4444444444444444,1494.9666088856497,1547.399875553564,13.072192157507441,0
201,ORL,1610612753,2008-11-24,108,101,0.477,0.364,0.704,40,18,7,0.6923076923076923,0.625,1547.399875553564,1494.9666088856497,12.491858613162318,1
202,HOU,1610612745,2008-11-24,107,98,0.456,0.526,0.893,51,19,0,0.6428571428571429,0.6666666666666666,1535.1959646968392,1523.6942623205118,12.883557799459274,1
203,MIA,1610612748,2008-11-24,98,107,0.429,0.375,0.63,35,8,6,0.5384615384615384,0.7142857142857143,1523.6942623205118,1535.1959646968392,14.235942461550382,0
204,SAS,1610612759,2008-11-24,94,81,0.472,0.417,0.762,40,13,5,0.5,0.6,1503.8041130482588,1445.4680650019416,14.340025919999006,1
205,MEM,1610612763,2008-11-24,81,94,0.39,0.231,0.75,39,11,2,0.3076923076923077,0.5,1445.4680650019416,1503.8041130482588,14.620290358910552,0
206,NOH,1610612740,2008-11-24,99,87,0.494,0.357,0.875,48,15,3,0.5833333333333334,0.6,1522.9147141339945,1415.2934970137146,15.645245662392375,1
207,LAC,1610612746,2008-11-24,87,99,0.384,0.316,0.682,37,11,8,0.15384615384615385,0.125,1415.2934970137146,1522.9147141339945,15.402810558006802,0
208,POR,1610612757,2008-11-24,91,90,0.405,0.4,0.708,48,20,4,0.5714285714285714,1.0,1526.053038996583,1446.3021715790771,16.699367038388687,1
209,SAC,1610612758,2008-11-24,90,91,0.465,0.529,0.75,32,22,1,0.3333333333333333,0.25,1446.3021715790771,1526.053038996583,15.852294629208137,0
210,UTA,1610612762,2008-11-24,100,101,0.512,0.231,0.733,38,15,2,0.6428571428571429,1.0,1517.8486987781976,1474.4866620214248,16.276985789640904,0
211,CHI,1610612741,2008-11-24,101,100,0.513,0.455,0.933,37,19,2,0.42857142857142855,0.14285714285714285,1474.4866620214248,1517.8486987781976,15.061010329691289,1
212,CHA,1610612766,2008-11-24,93,84,0.548,0.571,0.739,39,21,6,0.25,0.3333333333333333,1446.3671412617168,1516.0168225464322,12.738145426124927,1
213,PHI,1610612755,2008-11-24,84,93,0.395,0.188,0.739,35,13,6,0.5384615384615384,0.3333333333333333,1516.0168225464322,1446.3671412617168,13.391790552536394,0
214,LAL,1610612747,2008-11-25,120,93,0.506,0.381,0.649,51,9,4,0.9166666666666666,0.8571428571428571,1608.050103236068,1490.0649388775132,16.48636437344289,1
